ID,GROUP,CC,EMBEDDING_POS,VELOCITY_VECTOR,FINE_PCA,COARSE_PCA
from 25.0 to 40.0 67.01973237819733
NumNodes: 240
0,1,0,-417.38788 -469.41263,144.35107421875 811.4322204589844,110.32810256530665,915.4263215766607
1,1,0,-339.2338 -271.53253,383.0600891113281 1131.2804565429688,99.34108317976157,1078.639081280298
2,1,3,-1534.7993 -1170.9547,-403.94384765625 -881.8223266601562,-72.78669967739798,-683.1186731204391
3,1,0,-366.9002 -393.32828,225.5533447265625 1000.3118591308594,115.02405103961596,1064.3636505663676
4,1,0,-780.0373 -613.3673,-153.56494140625 365.803955078125,68.70683819026195,460.3008193887106
5,1,3,-1593.9819 -1069.1553,-540.0152587890625 -882.2943878173828,-78.64894573072573,-732.6001924495552
6,1,3,-1427.8987 -864.26416,-568.4425048828125 -545.2744750976562,-47.00948345202688,-449.78912888986366
7,1,0,-912.6986 -698.6644,-264.79266357421875 140.94378662109375,38.9545522793901,221.7344402643652
8,1,0,-88.19523 -133.48952,656.2852401733398 1332.961166381836,51.40091648716704,834.7625596005107
9,1,0,-136.97853 -160.79453,608.7292327880859 1326.9946594238281,64.10751700714559,927.4754129299376
10,1,3,-1543.9752 -1074.5421,-497.4300537109375 -827.7038726806641,-75.24653951502633,-687.658611435427
11,1,0,-103.96107 -124.81245,655.4601974487305 1325.2773971557617,50.149596485533834,822.9539459018704
12,1,0,-311.89948 -437.19955,247.05706787109375 1028.8511047363281,110.5314889364123,1051.266976052855
13,1,0,-996.24054 -720.1259,-294.2855224609375 55.68524169921875,29.914777672089137,147.19946818759212
14,1,0,-530.14746 -500.9102,52.48980712890625 712.7308044433594,104.2651520164022,807.8428473375684
15,1,3,-1664.5404 -927.49554,-756.5668334960938 -810.2281341552734,-69.57141098092019,-676.9112089025175
16,1,3,-1189.1216 -748.34106,-449.8543701171875 -156.33587646484375,-1.2496453388310655,-83.04261702287873
17,1,0,-287.0276 -268.449,399.88641357421875 1131.5264587402344,104.7744231354796,1145.408759295843
18,1,0,-520.39465 -351.26718,218.71881103515625 874.7804260253906,99.03221953871024,908.6259902488218
19,1,0,-338.44904 -317.03757,307.890380859375 1168.1432189941406,113.79069977787695,1165.7924469541085
20,1,0,-732.0828 -506.35904,-29.8896484375 515.0431823730469,80.97139708504288,604.1219079481202
21,1,3,-1705.9364 -1071.367,-644.647705078125 -991.741340637207,-79.30715665987233,-788.8516840952343
22,1,0,-436.11002 -453.2478,144.16152954101562 838.035400390625,110.97633357326457,927.2182881757403
23,1,0,-259.72314 -251.4806,438.19110107421875 1190.871322631836,103.65592857725629,1176.2562959202808
24,1,0,-694.68005 -542.404,-67.58502197265625 518.0604858398438,85.85040331188094,613.6714613998429
25,1,0,-596.1467 -417.78955,93.77581787109375 745.5755615234375,95.65212453654748,808.732066138394
26,1,0,-569.9105 -469.14737,65.490234375 698.8189392089844,102.64380401347321,802.4552864307482
27,1,3,-1229.3303 -785.56335,-460.7098388671875 -205.61138916015625,-8.929487892399129,-139.9610734548845
28,1,0,-622.50195 -543.3984,-40.083251953125 503.53900146484375,92.55686453877965,648.9078963251209
