ID,GROUP,CC,EMBEDDING_POS,VELOCITY_VECTOR,FINE_PCA,COARSE_PCA
from 10.0 to 20.0 100.0
NumNodes: 210
0,1,1,1678.6361 -1270.4677,407.8931884765625 -231.486572265625,57.096528671659776,448.1419866030359
1,1,1,1660.4359 -1303.982,405.5540771484375 -215.2838134765625,56.274585552583396,440.78492900340996
2,1,1,1737.9857 -1345.0721,402.6368408203125 -237.9296875,57.864277129026,447.96668183709176
3,1,1,1903.3474 -1026.8303,422.5792236328125 -257.76007080078125,62.57344695125884,473.49729372244263
4,1,1,1947.786 -1068.5973,432.077392578125 -258.6873779296875,58.65184677176499,470.34462698240145
5,1,1,2114.4604 -869.82776,439.5318603515625 -285.15478515625,66.15755413719383,495.50680097283987
6,1,1,2041.4956 -777.61273,432.0289306640625 -273.1481018066406,67.09138861823314,489.5362039799312
7,1,1,1861.8734 -1104.0482,430.5875244140625 -223.53875732421875,61.12250169498633,466.7066831232248
8,1,1,2064.7268 -731.3337,428.405029296875 -273.9448547363281,66.1215817346652,485.55078096444515
9,1,1,1793.5613 -1068.06,421.463134765625 -251.21923828125,57.242107753919576,460.8728633724953
10,1,1,2462.9912 -589.94495,493.8681640625 -257.201904296875,42.73361711248574,504.7429657251238
11,1,1,1833.4193 -1142.0297,419.1663818359375 -251.27545166015625,60.304323324664196,465.7282949471297
12,1,1,1915.5747 -936.91174,435.4322509765625 -254.87530517578125,63.65800756043795,482.46235865047424
13,1,1,2171.664 -786.4462,440.6524658203125 -269.69140625,66.04336363551135,493.507113425896
14,1,1,2206.4297 -724.16113,419.259765625 -286.9947814941406,63.7842004427787,483.2620796838662
15,1,1,1747.1407 -1395.9838,400.5870361328125 -253.021484375,56.367915982313505,447.2844387984036
16,1,1,1876.0751 -1155.4583,385.234130859375 -281.22247314453125,58.611772196639144,448.9467323297168
17,1,1,1720.9232 -1302.1681,406.187744140625 -224.00732421875,58.89201429667185,449.4838751153151
18,1,1,1831.4231 -1179.3358,402.781982421875 -257.5477294921875,60.375904685935495,457.30665677642105
19,1,1,1615.2473 -1350.749,405.985595703125 -233.8892822265625,53.98394042209225,440.8960273355782
20,1,1,2150.7703 -749.7396,424.0191650390625 -284.7869567871094,66.6441842977745,488.480090169447
21,1,1,2066.152 -811.3503,424.5648193359375 -287.234375,67.98264267764914,490.68100471780315
22,1,1,2092.8904 -742.9473,436.2225341796875 -268.69732666015625,66.81019395897773,490.71532794866164
23,1,1,2094.868 -658.84814,424.7840576171875 -265.9488220214844,61.95244075878481,472.08393093302425
24,1,1,1994.4758 -829.61597,427.0225830078125 -264.27349853515625,66.36861865910791,482.550488240706
25,1,1,2164.544 -818.0095,443.8643798828125 -272.10198974609375,65.87791711758963,494.9309550961546
26,1,1,1925.6638 -869.4125,432.52587890625 -256.74810791015625,63.136688375418885,478.8546981856133
27,1,1,1743.2198 -1212.7947,403.730224609375 -266.16278076171875,59.994593328717166,460.3645815105682
28,1,1,1790.3341 -1262.6488,419.706787109375 -234.32177734375,59.73694753915015,461.0122214152743
29,1,1,1948.5691 -936.1986,430.247314453125 -269.010009765625,65.24102981424329,485.406140482225
30,1,1,1908.511 -1047.4224,413.6845703125 -272.3885498046875,61.918877835480615,470.26280336070033
31,1,1,2118.1165 -850.14526,425.53271484375 -260.131591796875,66.25367348994659,480.55321610969656
32,1,1,1763.6616 -1285.3076,415.85400390625 -240.9031982421875,59.478823103259,460.02613545167475
33,1,1,1734.9272 -1373.8257,411.679443359375 -239.5831298828125,57.260058530101034,452.49713603697904
34,1,1,1766.3823 -1207.1923,408.86572265625 -247.8216552734375,60.078192317890824,458.7491325193872
35,1,1,1781.5416 -1378.0247,404.232177734375 -238.56640625,56.501136973919344,446.06065067866086
36,1,1,1716.1375 -1323.1816,417.978759765625 -248.6798095703125,58.65217491095011,462.8476020291075
37,1,1,2407.3276 -610.8579,423.7508544921875 -310.40765380859375,45.50769429947451,480.7366845543021
38,1,1,2065.1902 -839.33044,427.949462890625 -269.08477783203125,67.70446498752835,487.3295029377873
39,1,1,2025.9977 -839.0265,432.268310546875 -270.23114013671875,67.28405878886512,489.4328771011965
40,1,1,2208.5725 -796.5211,444.5140380859375 -267.2763671875,64.30213342262466,492.3673477276583
41,1,1,1640.4946 -1378.365,416.766357421875 -233.3551025390625,54.07006675296047,447.4260635143088
42,1,1,1814.5422 -1168.4098,404.927001953125 -242.23065185546875,60.33720425076022,454.4754543375775
43,1,1,1832.2622 -1083.1536,415.615478515625 -251.112548828125,61.1949139024837,465.7962781468531
44,1,1,2006.4692 -960.87555,411.330810546875 -282.65728759765625,63.84486226010442,473.90644422010814
45,1,1,2419.225 -643.12646,496.6937255859375 -278.9888610839844,45.974847782627464,517.0189385864501
46,1,1,2125.6372 -703.2912,425.1405029296875 -276.7084045410156,65.17011494946121,482.5412294495252
47,1,1,2089.3647 -759.92334,422.98486328125 -273.3723449707031,66.95797733555952,484.1311566418923
48,1,1,2183.755 -683.9485,429.0938720703125 -275.2339782714844,63.356874909889356,485.359993705492
