ID,GROUP,CC,EMBEDDING_POS,VELOCITY_VECTOR,FINE_PCA,COARSE_PCA
from 10.0 to 25.0 56.0656992601522
NumNodes: 240
0,1,0,145.68765 9.989236,-40.76756286621094 -50.978949546813965,-0.17877028020342522,-23.096227804388377
1,1,0,24.031876 95.9656,-8.925872802734375 -33.746437072753906,0.06607859688800213,-8.931979595776742
2,1,3,162.87637 218.26439,31.996139526367188 3.7594451904296875,0.3042443225723125,11.750357018456318
3,1,0,130.1272 31.633709,-20.02056884765625 -35.558475494384766,-0.17795804802198778,-15.453450929552243
4,1,3,27.760136 68.6279,-2.3048954010009766 -26.82428741455078,1.6579754881618263,3.038616901513448
5,1,4,142.4706 174.55138,-21.974151611328125 -0.6304168701171875,-0.5999964685502273,-15.376894029598672
6,1,3,-113.250404 -115.62673,22.30792999267578 -14.696266174316406,0.7230853055031912,7.5177717151947085
7,1,3,316.09433 112.5223,23.21795654296875 -40.429176330566406,2.759064736797995,21.44107135005695
8,1,2,21.584173 150.21173,32.847511291503906 -21.280380249023438,0.5467060346232309,8.431909771504605
9,1,0,0.8361003 153.16702,-9.75349360704422 -29.276763916015625,0.10199726854085336,-8.330265329882163
10,1,4,123.195946 159.74063,5.5255279541015625 -32.93540954589844,-0.1055702896102721,-3.931518225310017
11,1,2,-28.814764 178.55356,10.99580192565918 15.031539916992188,0.6263356527764287,4.987165207659706
12,1,0,-121.305405 123.68145,1.5929031372070312 26.960166931152344,-0.09939023938293101,-5.454107227970342
13,1,3,261.20322 32.045376,22.26898193359375 -74.38610458374023,2.929421139399395,22.93218059205779
14,1,3,-17.504639 -29.613342,14.89504623413086 55.36621856689453,0.8345555037819625,7.8540341842864905
15,1,3,-76.47032 -147.5143,45.016212463378906 32.41398620605469,0.1593626654938165,13.584541869795995
16,1,3,-156.70427 -106.409805,28.034225463867188 -20.448043823242188,2.3705088598650113,22.199053881375278
17,1,0,18.172417 -138.93271,3.209479331970215 19.373992919921875,0.19334908251305272,-1.7127422307950053
18,1,0,13.969272 -114.67005,-3.6299543380737305 -38.938392639160156,0.7779229939657577,-2.6778714154409746
19,1,0,-137.43713 -92.64246,-14.04095458984375 62.01958465576172,0.0036376190770163533,-6.5814562302319235
20,1,3,122.638504 8.176725,30.81317901611328 -95.58371162414551,1.9130106674901923,12.730487988024066
21,1,4,72.03942 192.42361,-72.26110076904297 -41.08445739746094,-1.4786944475349952,-41.62768832243867
22,1,0,-126.334984 33.405785,-0.164398193359375 22.726276397705078,0.4252485006525749,-2.0206493930037
23,1,0,-170.67549 -7.139869,-2.423126220703125 23.392834186553955,0.1050560662707592,-3.557811280139746
24,1,3,61.311863 142.0962,55.75165367126465 -8.793563842773438,1.8221609355628963,23.755411546213203
25,1,3,46.61614 95.98842,3.1396827697753906 16.656890869140625,1.0743423928339297,3.2231871694384138
26,1,3,-97.13267 74.58211,9.580245971679688 -5.9169464111328125,0.9494441044828112,3.592235238244415
27,1,3,6.323424 -191.47508,54.83152627944946 20.084671020507812,2.7373727229665374,36.69443937930734
28,1,3,-62.09228 137.34084,21.06917953491211 31.33600616455078,1.327120497369504,11.120975795251008
29,1,4,75.488754 76.96996,-21.775588989257812 -53.073265075683594,-0.46809363535822224,-16.44757555926892
30,1,3,203.47693 -43.637398,37.96107482910156 17.201568603515625,1.7652813940400662,19.67673501680401
31,1,4,49.803814 67.989235,-46.6229133605957 9.525920867919922,-1.1359140921437056,-27.925724656028667
32,1,3,286.82886 160.64615,7.744415283203125 -18.93414306640625,1.0352820081066407,6.099537545281881
33,1,4,54.500298 169.232,-7.781703948974609 -26.372344970703125,-0.7004933358711545,-12.941719309730223
34,1,3,129.19154 209.02425,34.09967803955078 25.08526611328125,0.1611758256987942,10.701252823818598
35,1,3,-102.352196 -136.75974,26.094627380371094 -8.023147583007812,0.8342176666641257,8.72772135549764
36,1,3,-144.8626 116.55724,1.8483428955078125 55.84447479248047,0.8527087018796421,3.6932795964003864
37,1,4,266.55447 109.88643,-30.33984375 -19.896682739257812,0.8628608401541948,-6.804467952854982
38,1,0,124.76961 -63.56537,-1.2781829833984375 5.5056915283203125,-0.10643656904957768,-6.447956066137271
39,1,4,155.71434 195.34933,-36.1011962890625 -0.721282958984375,-0.9100975145464505,-22.76542565823433
40,1,3,-105.22176 -167.10815,-17.25995635986328 35.442230224609375,2.05086329242668,8.983362531270313
41,1,3,-142.56697 -140.57162,18.135330200195312 -12.3814697265625,1.7851641249413661,14.69232158785449
42,1,0,-85.87226 164.95816,-5.030357360839844 14.978790283203125,0.47868581302274443,-4.092982765006591
43,1,0,161.09166 103.49317,-33.3040771484375 -34.242164611816406,0.14713543297831816,-17.86042466807416
44,1,4,179.50354 139.51984,-11.997909545898438 -26.96807861328125,-0.28323167695600554,-11.577045912662935
45,1,3,93.429375 -141.14804,129.31024169921875 49.18580627441406,3.9476285550005095,69.49892497478459
46,1,3,-48.344414 -66.539116,71.8642578125 19.447792053222656,3.2899908583219286,45.448041073090224
47,1,0,191.26468 -16.586952,-28.8145751953125 -55.657310485839844,1.4128577541556189,-6.98660627089936
48,1,0,43.18587 -187.3299,-1.8821144104003906 -56.25555419921875,1.3570392459424363,0.4597445787306569
49,1,3,-52.813755 -158.07849,47.26839065551758 14.896102905273438,1.5616734716619138,21.03210332728594
50,1,4,245.028 127.08513,-16.341629028320312 -7.901458740234375,0.4426499477673057,-5.941906099542294
51,1,0,175.81891 9.348345,-25.533843994140625 2.1969332695007324,0.6915224968814137,-8.057558795632549
52,1,3,190.43553 -68.91968,97.51575469970703 65.77935791015625,3.0436698595933787,51.825961777016445
53,1,4,189.9973 177.95937,-70.90516662597656 62.709625244140625,-0.7035161941482487,-27.198725886573524
54,1,4,104.593636 182.316,-60.002174377441406 -19.806686401367188,-1.0910528064422018,-32.606234271163146
55,1,3,302.90988 4.264926,24.14752197265625 -55.0222749710083,2.978844938601854,24.95294009215312
56,1,0,88.31805 -45.597702,-34.235595703125 -43.47194957733154,-0.47960410014671867,-22.68523966075261
57,1,3,306.5072 140.16841,9.187744140625 -56.16827392578125,1.2260431046245028,5.736195196351455
58,1,3,149.94223 -125.90134,80.5594253540039 7.5143585205078125,3.110284542407919,43.248453762854545
59,1,4,200.7258 55.08364,-49.82600402832031 -3.1699790954589844,-0.4923197910468915,-21.98947873619689
60,1,0,145.1884 -44.537956,-33.74072265625 -61.042877197265625,0.6436160884188674,-15.690693640434192
61,1,3,280.57022 135.78758,22.48638916015625 -27.052261352539062,0.9999287009518425,10.224845234980243
62,1,3,317.18958 36.235134,23.7510986328125 24.618605613708496,2.929819543517205,27.330280520773485
63,1,3,107.19464 135.45619,35.628883361816406 2.0016632080078125,1.6718633894225885,17.193626449957158
64,1,3,-26.033403 -115.02024,23.08919334411621 -7.820716857910156,0.3090486191122395,3.655783485891131
65,1,0,-99.06101 -71.708084,-8.062232971191406 24.529800415039062,-0.09098594947290493,-7.564399578598998
66,1,3,85.60345 157.02812,-2.8299331665039062 0.9259033203125,2.3518519179361204,13.450283868467025
67,1,3,152.32643 130.02197,28.30951690673828 8.146537780761719,0.06594580933138086,6.780611980271788
68,1,4,104.88052 106.14462,-36.82806396484375 3.2832183837890625,-0.6753766648260173,-20.182167799442766
69,1,4,292.10092 114.19609,-15.42022705078125 7.6355743408203125,0.5497073990840771,-3.5619842921890466
70,1,0,119.94843 -22.646557,7.649345397949219 -34.87251853942871,0.5623547853245263,-0.7490995311860058
71,1,4,-47.5791 -94.56416,1.6364097595214844 -0.8816909790039062,0.4139152274890918,-0.29983228270952195
72,1,0,-53.47052 160.46916,3.716411590576172 13.536407470703125,0.40368199725049986,-1.3344620320774787
73,1,3,-54.39033 -191.27159,38.25947952270508 -47.673248291015625,0.3912402935076117,8.926139716662496
74,1,0,-73.07392 -81.35446,-7.96868896484375 50.865264892578125,-0.07073491703319118,-6.517002199271429
