ID,GROUP,CC,EMBEDDING_POS,VELOCITY_VECTOR,FINE_PCA,COARSE_PCA
from 5.0 to 10.0 100.0
NumNodes: 240
0,1,0,1411.4122 -1491.2821,333.4736328125 -390.5904541015625,-70.1079966108724,-465.0710409852304
1,1,0,1204.7715 -1437.0518,329.32598876953125 -360.8966064453125,-67.9253685798063,-453.5109064092766
2,1,0,2306.9204 -559.8277,301.987060546875 -460.7837829589844,-67.7893744504543,-487.02435051118505
3,1,0,1309.3745 -1532.8668,331.95367431640625 -373.742431640625,-68.44261196160855,-458.2628786817833
4,1,0,1634.7711 -1241.3334,334.0203857421875 -371.7713623046875,-73.42820331977498,-470.94661814782273
5,1,0,2387.5493 -658.9762,290.79150390625 -464.87754821777344,-71.64489172198154,-502.0275834594904
6,1,0,2222.1062 -858.8266,318.0989990234375 -458.529052734375,-69.47359466341246,-500.38237441902055
7,1,0,1645.822 -1054.2278,359.0391845703125 -380.3245849609375,-71.57210661544381,-472.5395689208458
8,1,0,1107.9775 -1482.3503,297.76239013671875 -361.1268310546875,-62.72518889364889,-427.5397711062009
9,1,0,1130.4396 -1530.1848,328.68084716796875 -429.5255126953125,-65.03582582392927,-461.68685299776365
10,1,0,2314.6055 -660.37714,284.7572021484375 -480.0675811767578,-72.3105562205361,-507.2081455546373
11,1,0,1117.1124 -1507.9917,325.39599609375 -353.6695556640625,-63.74048058401329,-435.80529694252857
12,1,0,1262.5703 -1640.2954,302.3585205078125 -397.487548828125,-61.19017473541102,-430.236627702252
13,1,0,1731.3354 -1040.4303,343.2174072265625 -380.1279296875,-74.38032467309094,-481.75003029533616
14,1,0,1427.6714 -1423.8134,334.778564453125 -375.682373046875,-71.71895153584381,-466.13703177876914
15,1,0,2449.9304 -817.80396,319.691162109375 -448.4675598144531,-65.55633905275894,-481.87453763226387
16,1,0,1971.5573 -1001.9804,384.6195068359375 -387.7423095703125,-68.54980665501564,-486.65708273523194
17,1,0,1230.8364 -1476.9893,342.30804443359375 -354.42578125,-68.8493330816698,-458.1643132266593
18,1,0,1339.4734 -1299.3336,347.213623046875 -367.17041015625,-70.69346934375073,-462.0911333496213
19,1,0,1225.3593 -1546.4661,321.32220458984375 -363.7642822265625,-67.22479810050841,-449.6135525208887
20,1,0,1506.7157 -1208.2802,344.0352783203125 -384.54168701171875,-74.66406832052547,-478.9241741703736
21,1,0,2493.272 -656.71814,297.5166015625 -449.5016326904297,-67.94792639567336,-484.8894513057912
22,1,0,1394.5391 -1474.4889,335.1368408203125 -354.5482177734375,-70.05398634605278,-455.2879365439436
23,1,0,1183.8982 -1503.7972,320.01708984375 -380.272216796875,-67.58320225938172,-456.3893071531687
24,1,0,1541.9412 -1297.2572,330.40380859375 -382.89129638671875,-73.8095702036679,-472.92161279345066
25,1,0,1417.1238 -1297.1064,347.7142333984375 -371.15966796875,-73.89460422467417,-474.4629303661118
26,1,0,1461.8636 -1339.0103,344.9136962890625 -367.95050048828125,-73.6982271916083,-471.76063843803615
27,1,0,1957.9556 -968.4904,358.2655029296875 -405.7445068359375,-69.71105134146126,-488.2744144279962
28,1,0,1592.6321 -1317.6335,319.5003662109375 -396.58184814453125,-70.49915252692452,-461.7976010506485
29,1,0,2355.4358 -757.3974,302.676025390625 -462.8568420410156,-71.58957604976601,-505.42895681526716
30,1,0,1474.6439 -1242.4524,357.9537353515625 -376.17889404296875,-74.61127302493608,-480.06958354116796
