ID,GROUP,CC,EMBEDDING_POS,VELOCITY_VECTOR,FINE_PCA,COARSE_PCA
from 5.0 to 10.0 100.0
NumNodes: 240
0,1,0,-12.055071 -1742.8065,55.13027763366699 -284.505859375,-11.61705489653286,-216.68372553031787
1,1,0,-82.152855 -1948.2948,71.13452911376953 -297.8212890625,-11.47916673952697,-222.56613958784877
2,1,0,1286.4247 -1865.2081,-11.3228759765625 -340.426025390625,-11.45672126570112,-231.91519778468978
3,1,0,-102.504135 -1804.4001,68.92971801757812 -287.3214111328125,-11.390603140538452,-217.31544407724635
4,1,0,330.37936 -1727.263,69.87503051757812 -313.209228515625,-13.056896233681698,-238.30206367505963
5,1,0,1299.5414 -1733.9043,-19.00537109375 -344.38916015625,-13.811749481478525,-261.39237726239105
6,1,0,1051.3651 -1655.5126,11.369384765625 -315.8670654296875,-11.756504269078528,-230.59430896923914
7,1,0,476.8296 -1847.6658,74.01739501953125 -294.450439453125,-11.67456737923694,-217.07493909121888
8,1,0,-170.15732 -2014.9058,48.66847229003906 -320.3931884765625,-9.738001325974608,-208.99185765340985
9,1,0,-200.94923 -1968.6293,0.576934814453125 -261.057373046875,-9.782484002357325,-192.1300188317062
10,1,0,1241.5247 -1782.1589,-28.9718017578125 -351.3609619140625,-14.225572449820186,-265.9205648697329
11,1,0,-189.35333 -1992.2693,67.11712646484375 -298.557861328125,-9.896454108356494,-205.32831046212033
12,1,0,-224.328 -1800.2593,25.708465576171875 -297.6287841796875,-8.70130356655045,-188.85579340527113
13,1,0,548.1628 -1781.9755,69.52371215820312 -296.140869140625,-13.062177459308662,-232.9209247424813
14,1,0,50.769047 -1765.0358,66.3979024887085 -293.6112060546875,-12.420618646924797,-227.2721834851622
15,1,0,1273.1827 -1575.7233,24.84765625 -338.045166015625,-10.683769494522306,-225.75073159238127
16,1,0,756.9495 -1688.1249,104.9501953125 -316.5062255859375,-10.814568967274345,-222.2044351555737
17,1,0,-102.66525 -1903.0481,83.04322814941406 -286.07373046875,-11.881842056192411,-223.6983344707328
18,1,0,101.51623 -1916.2305,74.42989730834961 -292.8560791015625,-11.529753407751581,-216.4138979588115
19,1,0,-163.31148 -1873.0859,85.50462341308594 -287.1090087890625,-11.073769684329799,-214.46713555921045
20,1,0,269.23007 -1833.1779,59.952606201171875 -294.776123046875,-13.009309042931816,-229.93940427153717
21,1,0,1394.136 -1688.8263,6.5548095703125 -378.265869140625,-12.57917330029724,-259.44847762273804
22,1,0,-8.055067 -1765.8153,84.17950630187988 -294.7633056640625,-11.801817674286283,-221.91717631314447
23,1,0,-151.30362 -1931.3052,45.02137756347656 -291.2789306640625,-11.365491988854703,-219.29905597774328
24,1,0,224.1499 -1756.2539,56.70257568359375 -302.81298828125,-13.486707282681428,-239.31605017483065
25,1,0,149.19955 -1847.7122,76.65605926513672 -291.224609375,-13.036182225394093,-231.379984539414
26,1,0,142.7078 -1788.7917,78.98505401611328 -294.8248291015625,-13.074565385378875,-232.77953087327407
27,1,0,767.36584 -1720.8535,67.9449462890625 -304.7021484375,-11.145507978846535,-220.9533643599229
28,1,0,243.54999 -1708.1067,41.83210754394531 -303.0950927734375,-11.49491544977606,-218.6472058473763
29,1,0,1223.5181 -1667.6982,-2.041259765625 -335.2276611328125,-13.477621033706873,-254.88085723347822
30,1,0,227.86612 -1840.2047,78.95195007324219 -288.60693359375,-13.092051119982365,-230.21736819612227
