ID,GROUP,CC,EMBEDDING_POS,VELOCITY_VECTOR,FINE_PCA,COARSE_PCA
from 10.0 to 20.0 95.73153750357774
NumNodes: 210
0,1,1,1317.7168 -1328.3728,214.22509765625 -109.41552734375,27.090388437643586,226.99053813394667
1,1,1,1315.7307 -1368.7883,224.317138671875 -96.278564453125,26.91057029329523,229.54006857418094
2,1,1,1226.62 -1346.4773,196.128173828125 -121.2999267578125,27.24782246059511,217.9042756537669
3,1,1,1399.0525 -1021.6142,172.8450927734375 -119.0345458984375,27.781609948540844,197.84933718008062
4,1,1,1450.6741 -1059.6864,186.25537109375 -117.66180419921875,26.16740879629395,202.38038219424007
5,1,1,1587.2732 -847.0204,161.885498046875 -159.2802734375,30.007059266857734,208.7480705862163
6,1,1,1494.7979 -766.91644,179.50732421875 -130.34344482421875,30.40171452410335,210.72024072014003
7,1,1,1375.1985 -1105.6271,186.2076416015625 -76.510498046875,27.377203849410126,193.7091403476594
8,1,1,1508.7037 -717.29956,188.46728515625 -132.225341796875,30.37795763148248,218.34280966907235
9,1,1,1312.8842 -1082.1415,176.513671875 -111.96954345703125,25.54652500273392,194.06088092180138
10,1,1,1869.3121 -509.07486,472.3697509765625 -280.5436553955078,28.20936607266413,478.0511126578416
11,1,1,1347.6388 -1155.0497,186.22216796875 -131.89227294921875,27.354777454033716,211.34216268920017
12,1,1,1400.9531 -938.5801,170.789306640625 -110.58233642578125,28.035021622211968,193.07262439767618
13,1,1,1629.2504 -748.10443,198.800537109375 -149.4613037109375,30.874625267300413,233.36933380083798
14,1,1,1646.0062 -685.7415,221.7393798828125 -196.42953491210938,31.004296196462892,267.1012234247887
15,1,1,1180.2598 -1380.5991,183.79827880859375 -141.90966796875,26.478632647976777,214.21245551763235
16,1,1,1375.2458 -1156.4305,159.735595703125 -163.7154541015625,26.523612059579566,203.25460511622788
17,1,1,1262.4161 -1320.3258,194.627197265625 -101.109619140625,27.656838764577756,212.95132934936458
18,1,1,1321.1315 -1176.6398,168.7186279296875 -129.6871337890625,27.37870852705135,200.2668874109244
19,1,1,1278.451 -1437.2008,279.42291259765625 -145.668212890625,26.60163146441555,276.98222925494514
20,1,1,1599.5436 -717.369,194.23876953125 -163.2855224609375,31.229477460378902,235.89509080035606
21,1,1,1527.4353 -795.27234,173.039794921875 -152.03765869140625,30.86640918046879,214.4820985313517
22,1,1,1541.9325 -724.2002,196.534912109375 -132.5501708984375,30.820200501611442,224.7795649477215
23,1,1,1524.8833 -635.2811,208.0897216796875 -115.65826416015625,28.777962977072697,222.57545481272481
24,1,1,1463.4994 -819.4998,166.550048828125 -116.43408203125,29.555772042205138,195.06236490257223
25,1,1,1628.57 -780.7737,201.2930908203125 -152.45843505859375,30.6281932549143,234.1696107404911
26,1,1,1399.6996 -874.0099,164.5654296875 -108.65313720703125,27.73724304951725,187.13865431725822
27,1,1,1311.9344 -1245.2145,184.330078125 -138.60205078125,27.740952847047726,215.47746246085245
28,1,1,1263.0483 -1254.409,197.0269775390625 -112.244140625,27.633889863961237,214.38756646726588
29,1,1,1433.4232 -933.8382,164.45947265625 -124.602783203125,28.81122914080317,194.8491541934737
30,1,1,1405.648 -1040.7424,164.8323974609375 -130.889892578125,27.530034595743704,196.36347197134506
31,1,1,1589.8785 -825.29047,182.9866943359375 -136.6209716796875,30.275563757278945,215.208774070245
32,1,1,1246.3905 -1279.8093,176.0472412109375 -108.9595947265625,27.446556286448402,200.86696693588215
33,1,1,1206.4471 -1370.9382,183.85394287109375 -119.653076171875,26.810295778073225,208.9114195292936
34,1,1,1288.8732 -1223.6383,183.0472412109375 -124.3433837890625,27.611525359683277,209.1588229260745
35,1,1,1166.2169 -1341.443,186.3529052734375 -132.4378662109375,26.475778773170124,212.63743405881297
36,1,1,1258.4526 -1342.9823,205.5628662109375 -127.0594482421875,27.725361827917318,228.08266709393425
37,1,1,1822.3207 -541.8883,405.1134033203125 -333.9293518066406,28.960523180080443,452.3939248149949
38,1,1,1536.8612 -818.5398,171.6483154296875 -132.01556396484375,30.566799323248517,206.41389973936398
39,1,1,1495.6084 -823.2947,172.1826171875 -124.33197021484375,30.127586845883695,202.4881806116465
40,1,1,1668.634 -751.0962,206.37060546875 -157.4962158203125,30.361599612041083,240.67033849967663
41,1,1,1312.777 -1432.1938,241.776123046875 -104.4608154296875,26.136214242023033,241.69463172478282
42,1,1,1303.0157 -1163.7819,173.1663818359375 -119.69091796875,27.37305077061477,199.85298369772084
43,1,1,1345.5963 -1088.3733,179.4317626953125 -116.97589111328125,27.428396344295074,201.60262515951035
