ID,GROUP,CC,EMBEDDING_POS,VELOCITY_VECTOR,FINE_PCA,COARSE_PCA
from 5.0 to 10.0 100.0
NumNodes: 240
0,1,0,-1545.7744 -855.60986,-734.1001586914062 -348.8333740234375,-105.73116023684501,-744.7039695555525
1,1,0,-1581.1738 -647.8054,-660.7698364257812 -31.0738525390625,-94.61683637792731,-574.7849185397736
2,1,0,-341.63928 -1334.5182,-413.38045501708984 -540.1488037109375,-91.50445648542686,-640.7898210313929
3,1,0,-1626.7178 -781.89905,-745.8915405273438 -192.390869140625,-99.86379612004676,-679.4943246708339
4,1,0,-1220.8706 -954.43445,-524.0853271484375 -647.3570251464844,-112.69426552959976,-777.5838619096974
5,1,0,-405.74417 -1443.6779,-406.6787676811218 -540.789306640625,-96.41635402479456,-657.4970345727729
6,1,0,-649.3306 -1354.2328,-430.08958435058594 -628.7396240234375,-97.14217706356924,-699.5325111036458
7,1,0,-1045.4391 -887.57825,-390.22393798828125 -716.5890502929688,-108.59212887935129,-730.966146882879
8,1,0,-1664.3687 -573.2843,-751.922119140625 137.7176513671875,-86.68137751569562,-535.6131815707465
9,1,0,-1698.0789 -615.5312,-843.3269653320312 84.01959228515625,-90.10599242667168,-586.4687754403711
10,1,0,-432.01315 -1375.1649,-432.26179599761963 -541.4122314453125,-97.96261944634614,-673.1661143192472
11,1,0,-1685.501 -592.1517,-799.4503784179688 147.7442626953125,-88.30747543979768,-553.2303923701313
12,1,0,-1746.2189 -779.7194,-766.87646484375 -162.29022216796875,-88.62243696694067,-633.4532309212843
13,1,0,-998.46857 -977.1029,-445.0218505859375 -737.0101165771484,-113.73797760648424,-777.2283863522953
14,1,0,-1476.2826 -842.3098,-650.3179931640625 -382.5447692871094,-108.02430669705203,-734.134195665007
15,1,0,-535.4029 -1553.2606,-371.994873046875 -586.297119140625,-88.45931803622808,-630.6108636370263
16,1,0,-869.25714 -1169.4094,-438.3268127441406 -746.7014465332031,-102.74446338711999,-757.3213725450314
17,1,0,-1609.4854 -688.22766,-727.2305908203125 -45.49371337890625,-97.1668461263369,-613.5696756395572
18,1,0,-1396.8397 -712.89746,-453.06134033203125 -297.81402587890625,-100.42884181943438,-586.8580530813837
19,1,0,-1674.5363 -712.10596,-718.4192504882812 -50.1744384765625,-95.19993739446441,-610.4915688615938
20,1,0,-1244.7574 -827.6825,-452.17431640625 -553.3360900878906,-110.51655935656427,-697.4913122585324
21,1,0,-367.85648 -1541.043,-365.0483512878418 -535.5137329101562,-90.69006629183195,-620.2019482548578
22,1,0,-1537.1786 -833.7803,-678.3709106445312 -329.403076171875,-105.29537388402183,-720.871136375876
23,1,0,-1652.4061 -653.5399,-789.3831176757812 2.68994140625,-94.95754153871451,-611.5478396728787
24,1,0,-1312.325 -894.8819,-554.2135009765625 -544.2144470214844,-112.01188680910178,-753.5882070750473
25,1,0,-1364.1301 -784.1435,-485.5401611328125 -401.3618469238281,-107.53540081413433,-656.676988487538
26,1,0,-1384.6212 -840.9617,-549.9365844726562 -447.3465576171875,-109.88937185442086,-711.3424506040215
27,1,0,-842.2167 -1143.4958,-437.18695068359375 -712.8209533691406,-104.31569445541868,-752.6491507936902
28,1,0,-1309.4642 -946.7051,-589.2567138671875 -603.1102905273438,-108.73373835356463,-775.8108748462255
29,1,0,-508.65536 -1445.6089,-398.8751983642578 -580.0481567382812,-97.1128380541843,-671.2719962951924
