ID,GROUP,CC,EMBEDDING_POS,VELOCITY_VECTOR,FINE_PCA,COARSE_PCA
from 5.0 to 10.0 100.0
NumNodes: 240
0,1,0,-981.16235 -2229.4104,-376.93218994140625 -434.5299072265625,-85.16880864116061,-521.5581378809031
1,1,0,-961.2163 -2440.712,-596.0862426757812 -578.9110107421875,-91.22075297731288,-677.7710843168672
2,1,0,227.78731 -1791.9902,-138.2344512939453 -576.165771484375,-75.34118907891994,-525.7615418338517
3,1,0,-1042.6654 -2321.0212,-515.4579467773438 -441.5631103515625,-87.11353836986159,-575.5038716803656
4,1,0,-676.4195 -2071.3076,-158.0225830078125 -565.9212646484375,-87.24344803596296,-540.8695541954486
5,1,0,180.52443 -1670.8944,-159.75904846191406 -587.9146728515625,-79.82626937251612,-552.4491871584944
6,1,0,-75.45458 -1708.0568,-158.98725128173828 -604.9451904296875,-78.03379714536104,-552.9229944105016
7,1,0,-495.85028 -2121.3752,-82.11605834960938 -709.78662109375,-85.97052929413789,-587.5197149412061
8,1,0,-1017.3591 -2533.437,-700.9407653808594 -623.1427001953125,-86.73722148262961,-698.1970274013265
9,1,0,-1061.884 -2503.6433,-729.0313720703125 -576.2181396484375,-88.45830166816675,-692.445438002497
10,1,0,151.00598 -1741.2798,-163.84567260742188 -604.2076416015625,-80.85427756890063,-562.7989520776707
11,1,0,-1042.1207 -2520.2139,-730.7068481445312 -580.1845703125,-87.61430532903606,-691.6692644475279
12,1,0,-1152.6984 -2361.928,-622.8001708984375 -416.53271484375,-79.04885144641916,-556.5712540454051
13,1,0,-455.28577 -2031.4213,-126.50314331054688 -650.93798828125,-88.4212546590426,-582.6978342703802
14,1,0,-911.342 -2224.0632,-330.979248046875 -475.216064453125,-86.98551698241337,-533.2395296246204
15,1,0,69.75698 -1541.6157,-153.73291778564453 -591.833740234375,-72.99174526907869,-527.9148470046242
16,1,0,-319.55518 -1856.5145,-77.70423889160156 -616.823974609375,-78.37387761916271,-534.0729989581696
17,1,0,-998.7529 -2405.6123,-598.6688842773438 -513.381103515625,-91.36344052328964,-652.3457632746658
18,1,0,-802.8535 -2333.0889,-399.7821960449219 -594.767822265625,-89.62424536497566,-619.2828384737904
19,1,0,-1066.9429 -2402.238,-630.2891540527344 -501.6075439453125,-89.182455039816,-638.2689265510469
20,1,0,-682.6387 -2193.1663,-251.94625854492188 -605.0203857421875,-91.09812494921388,-591.5351539412693
21,1,0,232.96901 -1587.2946,-156.9065399169922 -581.7232666015625,-75.58094428693958,-533.3396549116512
22,1,0,-967.64526 -2249.014,-376.92242431640625 -430.37353515625,-85.47341645605404,-521.9387873710573
23,1,0,-1029.9825 -2452.138,-652.7160339355469 -553.27783203125,-91.01674370857292,-677.55186975227
24,1,0,-758.4711 -2141.0308,-228.88848876953125 -547.121337890625,-88.63610600366714,-549.1105070611035
25,1,0,-789.2035 -2256.2285,-323.500244140625 -562.4088134765625,-91.4852098145254,-593.9920295505365
26,1,0,-820.0097 -2206.328,-284.31060791015625 -515.685791015625,-89.4656391363632,-552.6063794203035
27,1,0,-294.0086 -1881.9927,-114.36451721191406 -625.7110595703125,-80.20180204692073,-549.6123734506799
28,1,0,-764.8709 -2090.6543,-203.9716796875 -541.953369140625,-83.81818696958949,-522.0796807633036
29,1,0,77.57911 -1647.0159,-161.0624771118164 -595.947509765625,-79.9337902752859,-558.1916071134564
