ID,GROUP,CC,EMBEDDING_POS,VELOCITY_VECTOR,FINE_PCA,COARSE_PCA
from 5.0 to 10.0 100.0
NumNodes: 210
0,1,1,1592.1871 -815.353,288.0830078125 -121.98614501953125,34.609479864147254,291.7443605850822
1,1,1,1606.557 -766.3499,276.083984375 -194.8499755859375,34.77314018564159,320.797408019126
2,1,1,1679.3135 -815.0863,303.079833984375 -143.93865966796875,36.20225535953641,318.0023110530665
3,1,1,1471.3219 -1139.9463,221.23388671875 -109.0560302734375,31.271654315851436,231.3406516031873
4,1,1,1420.7377 -1119.627,193.9918212890625 -114.10845947265625,29.099455400195875,214.1386745745319
5,1,1,1324.3008 -1390.0363,190.7061767578125 -109.754150390625,30.9204680383137,215.577847951877
6,1,1,1436.329 -1437.8428,206.7899169921875 -103.73046875,31.688927220364874,222.4855190689981
7,1,1,1505.1033 -1010.5572,207.784912109375 -97.81866455078125,31.762064875767074,222.49362060234085
8,1,1,1449.4893 -1480.477,222.175537109375 -98.55712890625,31.37901131450163,227.81491431016298
9,1,1,1572.216 -1068.2793,221.150146484375 -113.04638671875,29.932734027625553,233.6906905621537
10,1,1,1329.0592 -1855.3707,379.14373779296875 -134.583740234375,23.58199473234515,335.03199148685184
11,1,1,1517.4093 -997.62445,234.549560546875 -104.34515380859375,32.368110173414166,240.76233078246338
12,1,1,1502.6681 -1224.8988,218.5159912109375 -110.2021484375,30.516177130557644,229.9335495892764
13,1,1,1337.855 -1489.9076,225.3277587890625 -122.94091796875,31.61874871457678,242.99776071751623
14,1,1,1345.2485 -1602.605,238.4635009765625 -131.574951171875,30.43413336411995,256.820694536358
15,1,1,1725.6284 -802.7163,350.6036376953125 -182.34906005859375,36.07353627698947,359.31296918440734
16,1,1,1470.3171 -1038.3473,214.3455810546875 -96.40216064453125,29.69452902404692,218.8610719121267
17,1,1,1646.3107 -821.2102,306.6917724609375 -143.443115234375,36.440843992922126,318.6918896487863
18,1,1,1543.3682 -975.1265,247.2479248046875 -104.87774658203125,33.22011971626584,250.98410615243813
19,1,1,1617.402 -721.4928,334.58642578125 -133.4595947265625,34.063035569763734,322.39522846301725
20,1,1,1374.1298 -1531.3475,229.17431640625 -117.034912109375,31.662979266083283,242.80014746696986
21,1,1,1400.0354 -1429.2572,209.386474609375 -108.5413818359375,32.06713886052345,227.02464551280264
22,1,1,1419.9366 -1484.9578,219.21044921875 -109.290771484375,31.744972271207153,232.65495279662207
23,1,1,1461.1741 -1549.5194,212.1654052734375 -91.83642578125,29.872889081749772,216.96233692950292
24,1,1,1450.358 -1357.7014,211.5916748046875 -102.559814453125,31.36815988777611,222.88903919417538
25,1,1,1327.507 -1465.3285,207.68359375 -134.16748046875,31.497643922272612,238.21544827575258
26,1,1,1514.5701 -1279.5348,217.1739501953125 -91.7958984375,29.66722898820604,218.67776946025714
