ID,GROUP,CC,EMBEDDING_POS,VELOCITY_VECTOR,FINE_PCA,COARSE_PCA
from 5.0 to 10.0 100.0
NumNodes: 240
0,1,0,1986.1617 -588.15955,739.868408203125 15.7957763671875,27.84780897061471,519.1407778242989
1,1,0,1863.6556 -760.90924,745.1466064453125 4.67010498046875,27.57627021300174,527.639708020406
2,1,0,1776.6311 637.71576,791.77978515625 309.9477233886719,26.80406313668138,542.4606421078304
3,1,0,1989.0455 -697.5254,748.5050048828125 10.69024658203125,27.66573187554945,527.5904904695685
4,1,0,1828.6056 -288.1397,797.4881591796875 95.20162963867188,32.34581144109452,584.4490749668104
5,1,0,1651.9387 654.0072,790.9271240234375 285.82464599609375,32.152138341927184,605.3322604426462
6,1,0,1587.7032 400.22815,804.8450927734375 262.6861877441406,29.111147808258092,577.7742454266863
7,1,0,1673.3539 -203.00468,821.0469970703125 229.2861785888672,30.66573938227632,579.6371995231561
8,1,0,1873.9998 -871.80145,755.8236083984375 -21.12158203125,22.986322561349994,478.6384368815194
9,1,0,1919.7207 -862.32666,824.024658203125 -16.79254150390625,25.224154670844513,523.8798349641025
10,1,0,1685.9419 591.87787,792.6583862304688 267.5892639160156,33.104890610930084,611.6441181141422
11,1,0,1903.6482 -875.7513,761.577392578125 3.926513671875,23.933019322219174,492.4729970956041
12,1,0,2075.0884 -780.9971,860.3126220703125 -26.7784423828125,22.092062662857604,494.6398739272728
13,1,0,1711.3519 -106.93358,860.7765502929688 211.9153594970703,34.69028035998905,635.6710780218882
14,1,0,1928.0791 -547.7641,725.9190673828125 10.16119384765625,29.406483414685276,528.8692805737796
15,1,0,1497.0997 618.87634,809.4742431640625 297.1329345703125,25.370000631600895,537.2967516783567
16,1,0,1659.9977 109.92609,853.6762084960938 273.4081115722656,28.498726723593855,588.4513686753734
17,1,0,1911.502 -752.04553,765.6217041015625 34.31982421875,29.058844957598396,550.5786612526168
18,1,0,1781.7831 -583.3937,739.55419921875 20.0440673828125,27.470108623851903,509.1065595006836
19,1,0,1976.1897 -779.0823,778.8919677734375 20.12957763671875,27.27488824427309,533.1468133296023
20,1,0,1756.4695 -393.82275,756.0704345703125 91.0802001953125,31.840674956733807,558.7948734093526
21,1,0,1606.5433 746.63605,803.9835815429688 291.2226257324219,28.466324403644506,571.4371499771268
22,1,0,1964.3075 -597.20355,727.9530029296875 32.28662109375,27.90989535089356,516.2127256533157
23,1,0,1920.8917 -805.45795,778.213623046875 -25.1060791015625,27.87405754686661,540.7565953660596
24,1,0,1851.5443 -394.1182,774.66015625 52.003631591796875,32.89215723962484,578.6749252193068
25,1,0,1807.2732 -509.41324,742.9107666015625 48.983367919921875,31.289697054754196,550.3215419301877
26,1,0,1862.3978 -484.1666,732.4217529296875 38.067535400390625,31.151333973881687,545.1883348586418
27,1,0,1673.2433 123.15179,854.1401977539062 261.26016998291016,29.6731432732063,598.8717848634477
28,1,0,1887.981 -354.74792,821.2249755859375 56.1385498046875,28.512922462308556,548.0522400483242
29,1,0,1588.9377 572.86694,798.3104858398438 274.1622314453125,31.97937471349319,605.5114296214642
30,1,0,1777.9922 -435.92877,751.3492431640625 74.42037963867188,31.883920279050226,558.4304479814447
31,1,0,1578.7335 741.25354,809.3430786132812 294.94488525390625,27.539806974389904,560.5456814269967
32,1,0,1742.9563 416.89603,746.3219604492188 219.81625366210938,28.44525351766991,543.2257461707803
