ID,GROUP,CC,EMBEDDING_POS,VELOCITY_VECTOR,FINE_PCA,COARSE_PCA
from 10.0 to 20.0 100.0
NumNodes: 200
0,1,1,-937.9106 -71.99185,-512.1493530273438 -143.6100311279297,-62.27355197852152,-489.17262014993065
1,1,1,-1034.1229 119.38269,-418.32501220703125 -67.11805725097656,-53.60778931189823,-374.1827457681036
2,1,1,-854.8236 -1798.4701,-307.77069091796875 -666.3037109375,-69.46913674802228,-650.5831929381841
3,1,1,-962.5254 166.26321,-420.81756591796875 -46.81562805175781,-51.52530515129857,-362.3323619630546
4,1,1,-916.4501 -441.2943,-652.1724853515625 -197.5277862548828,-71.54796821178243,-622.5086396650477
5,1,1,-930.99316 -1852.429,-300.29962158203125 -731.0589599609375,-75.29821740119897,-702.2144732845618
6,1,1,-929.27606 -1411.2097,-557.3084716796875 -371.5985107421875,-67.44991093430288,-660.4831112658471
7,1,1,-887.48016 -636.5453,-696.4050598144531 -220.32965087890625,-74.1701138737349,-667.9759459562583
8,1,1,-1027.5807 221.41399,-364.18511962890625 -67.87532043457031,-50.37499863740099,-337.1276521214663
9,1,1,-1031.112 221.34956,-378.43634033203125 -47.52803039550781,-50.35536290766364,-335.6760448742315
10,1,1,-889.05457 -1731.1036,-374.72979736328125 -544.9234619140625,-72.43049691917014,-643.7645318948883
11,1,1,-1039.0066 221.0718,-386.30499267578125 -52.51029968261719,-50.12468134634802,-341.6248369626997
12,1,1,-927.8684 227.07812,-359.118896484375 -81.53860473632812,-48.58204521616824,-338.04756929882984
13,1,1,-897.32324 -752.1673,-711.6940002441406 -234.45892333984375,-74.33504429651052,-686.5038609900658
14,1,1,-958.4723 -119.830795,-522.9060363769531 -149.2895450592041,-65.34296597200196,-505.4011757338234
15,1,1,-1004.0744 -1770.2075,-437.19122314453125 -728.840087890625,-73.30473156987732,-770.030795777761
16,1,1,-889.1856 -1026.3846,-686.9878540039062 -268.63726806640625,-70.40129504021982,-690.2886019991445
17,1,1,-1010.93317 160.49034,-400.80023193359375 -69.78703308105469,-52.444018089007635,-362.82359185876777
18,1,1,-1055.2145 -162.58829,-564.9822082519531 -110.61944580078125,-64.49829634883616,-506.0649726138215
19,1,1,-966.8868 202.66632,-350.89129638671875 -72.81231689453125,-51.22815833189125,-335.4390370500186
20,1,1,-985.7211 -358.62317,-628.015869140625 -162.34124755859375,-71.49940042132445,-585.0682291302115
21,1,1,-994.9443 -1920.725,-294.1422119140625 -872.6376953125,-74.05047438680049,-760.6549802765904
22,1,1,-945.55975 -14.934742,-492.4740905761719 -128.2325782775879,-60.08465497067073,-465.1503472861171
23,1,1,-1009.47235 203.37946,-419.37841796875 -17.099380493164062,-51.48109786461606,-347.02480847874205
24,1,1,-940.92554 -331.8518,-615.9868469238281 -172.1927032470703,-71.26788634850632,-584.7056717668796
25,1,1,-1006.9871 -193.37863,-554.4471435546875 -150.89941024780273,-68.28345780468341,-528.882940665097
26,1,1,-953.45233 -213.6093,-565.323486328125 -157.09582138061523,-69.0524917462668,-541.8276018778122
27,1,1,-870.62006 -1075.5416,-645.8106842041016 -320.58148193359375,-70.46876527457533,-689.734747274364
28,1,1,-905.09076 -298.054,-605.825927734375 -202.45301818847656,-65.83924321706323,-579.547444724799
29,1,1,-947.4373 -1728.446,-398.98565673828125 -617.443603515625,-74.11134951400268,-700.3534927938047
30,1,1,-988.5304 -285.77222,-604.0606994628906 -142.74330139160156,-70.49936177499393,-559.3153511848966
31,1,1,-981.0398 -1939.8082,-266.940673828125 -856.89404296875,-73.76871510793276,-739.6105711189474
32,1,1,-806.3945 -1535.2013,-457.1601257324219 -275.3597412109375,-63.346420012871086,-537.4404203832547
33,1,1,-1015.91956 -1888.126,-355.713623046875 -873.9044189453125,-74.24585351452892,-795.389640569063
34,1,1,-871.8909 -1837.1844,-259.07562255859375 -662.988037109375,-69.44211279063407,-626.0673754735874
35,1,1,-1037.9137 -75.51084,-512.4798583984375 -102.00743865966797,-61.97690946104521,-466.79194809814874
36,1,1,-916.5452 -242.75163,-593.4967956542969 -155.7426986694336,-67.58851847823104,-555.5863744142505
37,1,1,-837.9317 -1397.6439,-541.9993896484375 -201.25244140625,-64.46124574609432,-555.6191736415415
38,1,1,-979.96045 206.35548,-359.82366943359375 -45.71720886230469,-51.23295174121877,-328.35535432128097
39,1,1,-922.3211 -1926.9587,-216.5904541015625 -786.2493896484375,-71.6694975614383,-673.8686746064133
40,1,1,-895.2555 -990.131,-709.322021484375 -270.63787841796875,-70.15201711305374,-701.7264202241374
41,1,1,-898.3792 -1059.179,-685.6352386474609 -264.82562255859375,-69.23351527117207,-685.8667636279177
42,1,1,-912.5829 -155.58379,-553.7855834960938 -159.35261607170105,-65.04400016036566,-527.1959347543541
43,1,1,-915.2378 -118.3514,-526.0470886230469 -174.57931518554688,-63.63987063942147,-514.3919394048104
44,1,1,-936.4256 -1668.5762,-422.73931884765625 -551.13427734375,-72.88939577684845,-679.0281227659484
45,1,1,-897.818 -798.89734,-688.8030853271484 -244.2852783203125,-75.3032581095674,-685.2816273142943
46,1,1,-883.749 -880.11914,-700.8636169433594 -236.13800048828125,-74.08711042457152,-688.2291992396018
47,1,1,-963.7446 -401.1284,-656.1878662109375 -141.56936645507812,-72.2671861527057,-595.3011155013744
48,1,1,-1006.52057 -304.07352,-605.3485107421875 -143.94334411621094,-70.18596771102891,-560.0696422817923
49,1,1,-1015.20087 -222.18384,-558.7729797363281 -141.51783752441406,-68.63894703091634,-528.5833436930741
50,1,1,-846.4421 -1483.6218,-508.7579650878906 -300.5369873046875,-65.42077582627287,-582.6403399982488
51,1,1,-873.6352 -298.14542,-603.2333984375 -183.51211547851562,-64.2541022219051,-567.7817045673319
52,1,1,-963.39746 -368.8826,-625.999267578125 -159.8055877685547,-72.44774391858206,-586.6403338096547
53,1,1,-914.2698 -1773.085,-360.91668701171875 -597.9534912109375,-72.77971697506422,-661.5522256123149
54,1,1,-949.213 -1822.0249,-333.23681640625 -716.0634765625,-75.77993155482899,-715.4037211456941
55,1,1,-887.4516 -713.0704,-687.5541381835938 -226.34335327148438,-75.07949066329817,-671.5029007012013
56,1,1,-986.6296 204.46417,-391.66192626953125 -76.6007080078125,-51.6495385530314,-358.75085725632476
57,1,1,-791.87744 -1505.1785,-488.0270690917969 -327.853271484375,-62.867825573676654,-573.6531237598821
58,1,1,-936.0988 -555.9372,-667.8632507324219 -197.49703979492188,-74.32321822228353,-639.9388483801583
59,1,1,-978.71454 -1623.2573,-483.5895690917969 -559.0870361328125,-69.21878880145242,-707.8626135549868
60,1,1,-1025.8877 -202.17548,-580.9936828613281 -132.1134262084961,-68.25338598790567,-534.4324708667725
61,1,1,-860.5886 -1564.8228,-486.73358154296875 -342.7520751953125,-66.74045786532427,-592.6746072741225
62,1,1,-920.3134 -719.6117,-682.7397155761719 -243.87387084960938,-74.24379759879973,-673.8332550372921
63,1,1,-955.31 -269.80463,-592.8480834960938 -159.3840789794922,-70.49706158419772,-562.8116588277412
