ID,GROUP,CC,EMBEDDING_POS,VELOCITY_VECTOR,FINE_PCA,COARSE_PCA
from 10.0 to 20.0 91.37131884598337
NumNodes: 210
0,1,2,-2371.644 524.3347,-670.78564453125 -46.2166748046875,-84.03326248762116,-659.8569425843073
1,1,2,-2385.24 563.36676,-647.7608642578125 -66.25457763671875,-82.7937285182219,-643.3290614253051
2,1,2,-2467.1501 534.8939,-680.4180908203125 -44.99078369140625,-85.42593792632006,-669.9705275633291
3,1,2,-2361.16 186.76225,-687.676025390625 -27.733047485351562,-91.08285523855989,-680.8111461589009
4,1,2,-2390.7822 185.66525,-690.4193115234375 -39.199859619140625,-85.17579875213326,-667.7816057126671
5,1,2,-2264.045 -77.184044,-679.11767578125 -10.96319580078125,-95.06089780991854,-673.2843548871036
6,1,2,-2375.0032 -87.751114,-716.9395751953125 -23.745330810546875,-97.31821211101405,-708.539160831076
7,1,2,-2374.7754 274.82745,-687.0985107421875 -70.90936279296875,-89.31155708930932,-679.3443542643937
8,1,2,-2392.6545 -133.56807,-709.1815185546875 -18.614097595214844,-95.88261221631406,-699.7652181329657
9,1,2,-2327.2534 292.86743,-692.57275390625 -38.4178466796875,-83.7542054021302,-671.9545124264364
10,1,2,-2378.1086 -524.46423,-1018.3592529296875 -117.25750732421875,-68.68883180314705,-930.8026001029498
11,1,2,-2383.4775 324.5581,-672.549072265625 -28.160980224609375,-88.0887890726258,-666.0353085500009
12,1,2,-2346.6875 111.44413,-717.2061767578125 -42.92180633544922,-92.73091625241496,-705.722743830956
13,1,2,-2283.426 -179.24432,-700.5118408203125 -29.85107421875,-95.41575585289574,-693.1839004098964
14,1,2,-2321.1333 -246.27145,-741.180419921875 -11.187225341796875,-93.17257300220936,-721.9878253453205
15,1,2,-2509.5608 568.3705,-707.5523681640625 -40.9764404296875,-83.46273797306273,-683.6249362488929
16,1,2,-2421.1812 301.38315,-681.67919921875 6.58251953125,-85.86026000523525,-664.6369980941126
17,1,2,-2424.505 515.2254,-668.459716796875 -55.14056396484375,-86.79879989740024,-666.1306641145914
18,1,2,-2395.8604 353.6617,-686.053466796875 -23.98114013671875,-88.60254186026664,-676.0985457633516
19,1,2,-2385.0505 623.0011,-662.9329833984375 -54.2791748046875,-79.46043086137229,-645.1457506671786
20,1,2,-2325.127 -186.67517,-696.277587890625 -5.0001220703125,-96.46042471329129,-692.4522824879986
21,1,2,-2335.3396 -82.89524,-703.2125244140625 -5.73876953125,-98.31957879101904,-698.553010870681
22,1,2,-2366.6965 -147.26343,-711.0609130859375 -26.26580047607422,-96.82968641322427,-703.740543175398
23,1,2,-2441.8523 -193.79405,-722.2623291015625 -14.35809326171875,-90.13113300276454,-696.4644941143747
24,1,2,-2367.812 -20.24811,-749.0106201171875 -26.35404396057129,-96.7354388151787,-729.2625401231909
25,1,2,-2267.264 -152.13934,-686.4613037109375 -30.40941619873047,-94.84949298939549,-680.4772464927994
26,1,2,-2382.8586 56.991253,-770.0771484375 -42.72994613647461,-92.43625714801921,-739.1571257491333
27,1,2,-2376.5913 435.95413,-688.45751953125 -19.004119873046875,-88.1670117569112,-678.1750983039042
28,1,2,-2444.2603 440.82935,-684.0982666015625 -54.809417724609375,-87.84200046832831,-676.699921453233
29,1,2,-2344.1467 88.051254,-707.132568359375 -29.3828125,-94.78333484378706,-700.1509744449779
30,1,2,-2361.9863 204.45062,-703.0938720703125 -15.8245849609375,-90.28893330250325,-687.7181406867707
