ID,GROUP,CC,EMBEDDING_POS,VELOCITY_VECTOR,FINE_PCA,COARSE_PCA
from 5.0 to 15.0 100.0
NumNodes: 240
0,1,0,-1436.5306 -729.0899,-247.4066162109375 -250.75326538085938,-57.147986164189525,-351.7617106258323
1,1,0,-1626.9645 -820.4295,-261.436767578125 -233.5721435546875,-54.07916641828557,-343.9655770573331
2,1,0,-501.85303 -1529.5166,-327.48431396484375 -321.3416748046875,-61.18521775777351,-431.85691759971087
3,1,0,-1538.5256 -706.17993,-231.402099609375 -238.53292846679688,-54.34551389731198,-333.99538572936035
4,1,0,-1191.9052 -947.4751,-278.451904296875 -304.76336669921875,-63.47178683151282,-403.5996682983144
5,1,0,-575.6469 -1622.9581,-329.9007873535156 -302.6900634765625,-64.60850767497436,-442.05314339876185
6,1,0,-791.2408 -1516.2938,-339.1202697753906 -325.235107421875,-62.672400869239155,-445.33460256616127
7,1,0,-1172.3088 -1127.9677,-309.04742431640625 -310.07666015625,-62.809362615987745,-415.5174288387336
8,1,0,-1732.4065 -809.5725,-289.5555419921875 -224.26007080078125,-49.88974603247065,-335.91138550774735
9,1,0,-1719.9521 -755.8672,-284.0093994140625 -155.32855224609375,-50.684927099252086,-322.454087433864
10,1,0,-594.67474 -1557.6863,-340.08131408691406 -305.672119140625,-65.18761360890488,-448.4628504170657
11,1,0,-1729.5426 -780.74615,-257.382080078125 -219.7384033203125,-50.3020939603459,-327.40161002908
12,1,0,-1621.9432 -619.67365,-257.9437255859375 -210.45297241210938,-48.000226710269416,-311.1772753349977
13,1,0,-1086.1858 -1135.428,-323.29559326171875 -337.62322998046875,-65.97329205257425,-439.8020082718398
14,1,0,-1382.3613 -787.4792,-229.864013671875 -265.7484130859375,-59.294208887004324,-359.3038214799037
15,1,0,-713.1455 -1722.5048,-321.3309020996094 -314.2540283203125,-58.679506904987996,-419.4698990204131
16,1,0,-933.2065 -1274.1476,-321.7318115234375 -349.87640380859375,-61.649968994537694,-440.69506201264153
17,1,0,-1604.4452 -784.123,-251.8040771484375 -238.83892822265625,-54.86892805103428,-344.37553965685476
18,1,0,-1471.6578 -921.78687,-268.228271484375 -255.45947265625,-58.393496798141946,-364.32927373521784
19,1,0,-1628.8604 -714.4984,-240.825439453125 -233.484375,-52.95388468062891,-331.27679807803923
20,1,0,-1278.2067 -991.5479,-275.0921630859375 -292.48809814453125,-64.19942229138744,-399.2488850235568
21,1,0,-546.9254 -1729.7124,-316.45472717285156 -306.8170166015625,-60.90510592840612,-423.64203457558926
22,1,0,-1430.7827 -756.751,-215.39599609375 -283.9212341308594,-58.028317252163816,-353.1000042916681
23,1,0,-1646.1687 -773.84247,-252.4296875 -222.08160400390625,-53.68032247706336,-336.9789112235417
24,1,0,-1277.876 -894.79663,-281.7086181640625 -281.0693359375,-62.715925941551575,-392.47650713578145
25,1,0,-1393.7235 -909.3015,-268.4403076171875 -271.968994140625,-61.71464155000516,-380.5268191840779
26,1,0,-1364.7856 -865.27704,-266.0693359375 -283.63885498046875,-61.711112920864025,-381.77087966174474
27,1,0,-937.0394 -1296.2198,-327.0364990234375 -345.49945068359375,-62.749112266162584,-444.3112078726231
28,1,0,-1256.1023 -857.5723,-313.2164306640625 -263.80657958984375,-60.589097426854224,-390.2829087548331
29,1,0,-673.4653 -1617.7627,-330.0749206542969 -315.3193359375,-64.32342286756096,-444.73836160268604
30,1,0,-1329.7816 -952.8039,-271.866943359375 -277.15972900390625,-63.29699419449292,-390.089536223908
31,1,0,-572.3367 -1746.6997,-315.7268981933594 -309.63916015625,-60.562439732922044,-422.35720694725546
32,1,0,-683.0238 -1392.9882,-371.57952880859375 -315.4251708984375,-63.655834022879816,-456.1648397563201
33,1,0,-626.56104 -1754.4419,-317.4576416015625 -311.9879150390625,-60.11110435759469,-422.4452643981198
34,1,0,-492.1501 -1569.0868,-340.0542755126953 -303.4326171875,-61.96842432932795,-434.9745041091828
35,1,0,-1499.0623 -863.8129,-256.349609375 -248.60205078125,-58.26840793057665,-359.0212104763542
36,1,0,-1321.819 -802.71906,-266.1282958984375 -277.92572021484375,-59.44635695527659,-373.63186576766395
37,1,0,-766.92847 -1349.7109,-343.73785400390625 -303.58740234375,-64.18731931067015,-446.8437909591268
38,1,0,-1643.1807 -685.7314,-232.995849609375 -203.41482543945312,-52.29782005272296,-320.54074083101534
39,1,0,-523.58356 -1655.1525,-320.14093017578125 -308.7794189453125,-62.62299766327952,-432.34534356326924
40,1,0,-967.82117 -1279.7471,-329.960693359375 -360.43878173828125,-61.20366829160921,-442.8101867596197
41,1,0,-889.35205 -1372.4691,-337.9014892578125 -340.239501953125,-62.28347886180592,-447.3295200766042
42,1,0,-1366.5215 -759.4121,-261.9488525390625 -267.6432800292969,-57.899764826706416,-363.68464614205703
43,1,0,-1352.2399 -742.8099,-218.5203857421875 -277.7325744628906,-57.20995828287854,-351.23960329246546
44,1,0,-663.0038 -1584.244,-335.5291442871094 -312.04052734375,-65.03733920872867,-447.84032870243345
45,1,0,-1030.5905 -1164.2668,-314.1597900390625 -338.20587158203125,-65.56146495335345,-441.47187185425275
46,1,0,-1000.7867 -1215.3605,-321.96197509765625 -340.71484375,-65.42248642056595,-446.0662414667013
47,1,0,-1283.4703 -1017.5936,-301.92401123046875 -294.05950927734375,-63.98241633198911,-406.9208343254255
