ID,GROUP,CC,EMBEDDING_POS,VELOCITY_VECTOR,FINE_PCA,COARSE_PCA
from 5.0 to 10.0 100.0
NumNodes: 240
0,1,0,567.1472 1381.7058,155.03289794921875 544.4806518554688,8.925742738756835,8.925742738756835
1,1,0,550.70935 1165.9757,202.63241577148438 519.9962158203125,8.62434525062589,8.62434525062589
2,1,0,1759.3204 1829.2493,423.3270263671875 337.238525390625,8.169814412783248,8.169814412783248
3,1,0,494.77386 1304.2334,177.78799438476562 521.2137451171875,8.645310083712596,8.645310083712596
4,1,0,876.3869 1483.0184,185.4947509765625 578.734619140625,9.615672780902226,9.615672780902226
5,1,0,1697.7747 1942.436,504.047119140625 409.736083984375,8.99431442357713,8.99431442357713
6,1,0,1449.89 1872.1392,372.734130859375 534.7001953125,8.888965115836516,8.888965115836516
7,1,0,1054.6548 1418.6871,179.4912109375 619.9854736328125,9.435777189890674,9.435777189890674
8,1,0,481.63818 1089.1012,176.01547241210938 494.28515625,7.905017127716573,7.905017127716573
9,1,0,442.87448 1129.0233,154.98687744140625 524.5857543945312,8.124869067039672,8.124869067039672
10,1,0,1668.0093 1877.2649,426.808837890625 396.829345703125,8.862162624916461,8.862162624916461
11,1,0,459.4207 1108.7787,210.16644287109375 497.599609375,8.036211370585862,8.036211370585862
12,1,0,384.01413 1299.6132,141.7108612060547 493.1995849609375,7.642562681930392,7.642562681930392
13,1,0,1095.4031 1509.4102,189.163330078125 617.4357299804688,9.810592734931955,9.810592734931955
14,1,0,634.37213 1368.3987,172.13168334960938 548.03076171875,9.196566749031923,9.196566749031923
15,1,0,1574.3834 2055.19,574.4782104492188 574.0758056640625,8.633692633765524,8.633692633765524
16,1,0,1225.7954 1698.4288,288.29974365234375 612.767578125,8.964062728322387,8.964062728322387
17,1,0,521.0119 1206.2567,208.84564208984375 526.81201171875,8.727743211349262,8.727743211349262
18,1,0,723.7915 1234.3785,199.926513671875 574.0411376953125,9.186143450189096,9.186143450189096
19,1,0,453.4682 1224.8784,201.99591064453125 510.9193115234375,8.485669155133657,8.485669155133657
20,1,0,861.0496 1355.925,178.248779296875 599.8268432617188,9.7832799741226,9.7832799741226
21,1,0,1740.4606 2035.2952,604.793701171875 423.64892578125,8.760302301838642,8.760302301838642
22,1,0,576.8774 1359.4097,189.36642456054688 531.3922729492188,8.962091353554444,8.962091353554444
23,1,0,480.92435 1170.6786,180.79156494140625 512.2115478515625,8.51020666299265,8.51020666299265
24,1,0,791.3032 1421.0885,170.52716064453125 572.047119140625,9.59782077649576,9.59782077649576
25,1,0,747.73376 1307.3936,190.57696533203125 578.931396484375,9.616632658343887,9.616632658343887
26,1,0,724.5542 1364.0293,185.3953857421875 568.6456298828125,9.554881955446014,9.554881955446014
27,1,0,1252.0415 1672.914,249.14166259765625 595.8116455078125,9.078603118278053,9.078603118278053
28,1,0,792.792 1475.0845,156.00177001953125 564.0196533203125,9.140811291618757,9.140811291618757
29,1,0,1594.178 1951.9094,473.200439453125 485.4718017578125,9.14046199357415,9.14046199357415
30,1,0,819.9933 1338.1326,190.78790283203125 601.1902465820312,9.757636811381028,9.757636811381028
31,1,0,1718.2202 2054.338,614.834228515625 452.03271484375,8.761805238704579,8.761805238704579
32,1,0,1563.9647 1734.8164,248.1126708984375 406.726806640625,8.186408694184687,8.186408694184687
33,1,0,1668.5686 2072.4258,613.8306884765625 499.5230712890625,8.794247099021426,8.794247099021426
