ID,GROUP,CC,EMBEDDING_POS,VELOCITY_VECTOR,FINE_PCA,COARSE_PCA
from 5.0 to 10.0 100.0
NumNodes: 240
0,1,0,-12.055071 -1742.8065,55.13027763366699 -284.505859375,-42.229301963753805,-276.17708350071496
1,1,0,-82.152855 -1948.2948,71.13452911376953 -297.8212890625,-41.16864353891277,-280.29103989272045
2,1,0,1286.4247 -1865.2081,-11.3228759765625 -340.426025390625,-42.266849952964726,-306.97516082154664
3,1,0,-102.504135 -1804.4001,68.92971801757812 -287.3214111328125,-41.29759022418343,-275.67222817974846
4,1,0,330.37936 -1727.263,69.87503051757812 -313.209228515625,-44.399233036220544,-293.290339194461
5,1,0,1299.5414 -1733.9043,-19.00537109375 -344.38916015625,-44.94552480886467,-321.6730064836002
6,1,0,1051.3651 -1655.5126,11.369384765625 -315.8670654296875,-42.341778004984725,-297.2165106425414
7,1,0,476.8296 -1847.6658,74.01739501953125 -294.450439453125,-42.787541499070024,-279.5303509461991
8,1,0,-170.15732 -2014.9058,48.66847229003906 -320.3931884765625,-38.37952021763178,-277.7506779480076
9,1,0,-200.94923 -1968.6293,0.576934814453125 -261.057373046875,-38.78136086372958,-257.59701339790206
10,1,0,1241.5247 -1782.1589,-28.9718017578125 -351.3609619140625,-45.10137137291399,-322.20459223841044
11,1,0,-189.35333 -1992.2693,67.11712646484375 -298.557861328125,-38.741814171434285,-272.3527703255771
12,1,0,-224.328 -1800.2593,25.708465576171875 -297.6287841796875,-36.98090663393991,-261.4154235040936
13,1,0,548.1628 -1781.9755,69.52371215820312 -296.140869140625,-44.54364751539086,-287.8346435689634
14,1,0,50.769047 -1765.0358,66.3979024887085 -293.6112060546875,-43.34063460513922,-283.2077252235379
15,1,0,1273.1827 -1575.7233,24.84765625 -338.045166015625,-40.92855636626358,-304.13936940327716
16,1,0,756.9495 -1688.1249,104.9501953125 -316.5062255859375,-41.06666333161239,-289.5305612563973
17,1,0,-102.66525 -1903.0481,83.04322814941406 -286.07373046875,-41.62180248007555,-278.31762440169825
18,1,0,101.51623 -1916.2305,74.42989730834961 -292.8560791015625,-42.54951952879871,-278.3002726186055
19,1,0,-163.31148 -1873.0859,85.50462341308594 -287.1090087890625,-40.672127369217364,-274.6261793181909
20,1,0,269.23007 -1833.1779,59.952606201171875 -294.776123046875,-44.784260520292364,-285.213371297001
21,1,0,1394.136 -1688.8263,6.5548095703125 -378.265869140625,-43.293074103018235,-330.0320109036865
22,1,0,-8.055067 -1765.8153,84.17950630187988 -294.7633056640625,-42.45776263309687,-281.1903758579742
23,1,0,-151.30362 -1931.3052,45.02137756347656 -291.2789306640625,-40.85109122850326,-276.77960325041636
24,1,0,224.1499 -1756.2539,56.70257568359375 -302.81298828125,-44.57437498160103,-289.65038491995443
25,1,0,149.19955 -1847.7122,76.65605926513672 -291.224609375,-44.44123637955217,-284.4646230894239
26,1,0,142.7078 -1788.7917,78.98505401611328 -294.8248291015625,-44.45757310345953,-286.3292058799408
27,1,0,767.36584 -1720.8535,67.9449462890625 -304.7021484375,-41.676864418254574,-286.4256200827382
28,1,0,243.54999 -1708.1067,41.83210754394531 -303.0950927734375,-42.609625260715646,-282.9727536692359
29,1,0,1223.5181 -1667.6982,-2.041259765625 -335.2276611328125,-44.52512158594621,-315.8064658431431
30,1,0,227.86612 -1840.2047,78.95195007324219 -288.60693359375,-44.731458504483236,-283.89451078797975
