ID,GROUP,CC,EMBEDDING_POS,VELOCITY_VECTOR,FINE_PCA,COARSE_PCA
from 5.0 to 10.0 100.0
NumNodes: 240
0,1,0,-1297.1245 -835.9631,-348.54669189453125 -402.6090087890625,-73.74248089264614,-488.1583630941735
1,1,0,-1287.5621 -624.61383,-337.27813720703125 -404.08311462402344,-72.48500615413674,-492.1080831003594
2,1,0,-193.18297 -1522.5597,-449.61805725097656 -509.28253173828125,-83.45533426307873,-612.7096831207624
3,1,0,-1358.1016 -747.5107,-337.42462158203125 -414.35626220703125,-72.75863373445492,-493.10160323218895
4,1,0,-1003.98334 -1001.07056,-322.72967529296875 -376.71014404296875,-76.5233535614664,-478.30697842836423
5,1,0,-268.53543 -1621.1527,-490.1628875732422 -493.503173828125,-88.77334719132843,-644.7948081584287
6,1,0,-497.43924 -1499.0388,-453.8864288330078 -453.03466796875,-81.9115843675328,-587.308694611831
7,1,0,-820.22614 -976.8493,-322.17120361328125 -410.17242431640625,-74.70927888916796,-479.4842790832531
8,1,0,-1355.2618 -537.6118,-352.68853759765625 -372.2002716064453,-67.29511915450645,-470.44690314235515
9,1,0,-1395.4583 -572.6154,-412.5087890625 -416.1448669433594,-69.73984971743786,-505.75040326697876
10,1,0,-286.65793 -1550.1487,-487.1348876953125 -482.6707763671875,-88.74327878765227,-636.9690488546603
11,1,0,-1380.3225 -551.68304,-343.5078125 -401.19757080078125,-68.40257710639888,-479.9825107149414
12,1,0,-1474.4086 -724.2349,-367.514404296875 -399.0802917480469,-65.40320037635851,-469.7971368614808
13,1,0,-792.12787 -1072.103,-334.7151184082031 -411.85565185546875,-78.17003435085161,-497.8348025799485
14,1,0,-1227.9562 -837.18414,-330.30615234375 -391.78521728515625,-75.17642762787908,-483.9376063577664
15,1,0,-412.29028 -1712.124,-497.0912857055664 -464.201904296875,-80.42168909462745,-602.468868333066
16,1,0,-691.7637 -1281.3512,-325.76580810546875 -452.07403564453125,-74.23736021712372,-507.9468848238777
17,1,0,-1322.838 -659.0222,-330.163818359375 -419.1114959716797,-73.50756177062513,-498.096453212041
18,1,0,-1122.8011 -729.94104,-328.286376953125 -403.2257080078125,-74.15995644817416,-482.014916904361
19,1,0,-1391.4515 -670.0471,-336.1129150390625 -401.9334716796875,-71.87227057638545,-489.3514426831847
20,1,0,-999.7568 -873.38916,-339.41094970703125 -395.11383056640625,-77.8245214331696,-490.96404090669466
21,1,0,-243.2811 -1723.8363,-510.7594299316406 -518.9381103515625,-85.22047746750913,-645.8947996001443
22,1,0,-1284.0177 -815.97815,-316.1199951171875 -400.7249450683594,-73.72139709910572,-479.3001989946473
23,1,0,-1358.4861 -617.1994,-359.54742431640625 -400.642578125,-72.34141783407297,-498.4694213680426
24,1,0,-1080.789 -925.4609,-340.75482177734375 -384.15704345703125,-77.0030591116936,-486.2830509351564
25,1,0,-1105.3226 -804.17,-326.83197021484375 -406.7154235839844,-77.30404304406548,-492.0126310832355
26,1,0,-1137.5653 -854.906,-320.307861328125 -401.3248291015625,-77.01557558722824,-487.07528062804784
27,1,0,-662.3044 -1262.0886,-354.94818115234375 -434.38983154296875,-75.56544476865376,-514.2406316725205
28,1,0,-1090.2236 -978.5008,-351.83331298828125 -373.02276611328125,-73.47396456136529,-472.8753016487409
29,1,0,-371.48038 -1609.3384,-479.64288330078125 -469.582275390625,-87.47644609567126,-627.12818905565
