ID,GROUP,CC,EMBEDDING_POS,VELOCITY_VECTOR,FINE_PCA,COARSE_PCA
from 5.0 to 10.0 100.0
NumNodes: 210
0,1,1,-1872.3112 1107.7982,-599.086669921875 247.286865234375,-78.30285565824585,-651.1523139269465
1,1,1,-1887.5562 1162.7699,-635.192138671875 191.0615234375,-76.62723965183213,-659.4691776132724
2,1,1,-1801.0431 1140.4932,-593.2708740234375 250.10833740234375,-79.49604321606229,-649.7288793396989
3,1,1,-1902.5931 763.6542,-594.2740478515625 244.8499755859375,-83.07959380823829,-652.3330981362842
4,1,1,-1956.1375 786.60596,-616.8677978515625 238.88385009765625,-78.07568453908272,-654.6582803192241
5,1,1,-2065.1719 529.5663,-621.2225341796875 244.80755615234375,-86.54773837196414,-668.1302441574561
6,1,1,-1965.8108 455.79987,-600.2952880859375 245.0392303466797,-88.28041983794924,-657.6076311332264
7,1,1,-1891.6852 900.0425,-599.6207275390625 258.12164306640625,-80.99297241683908,-657.0273345211738
8,1,1,-1970.9666 409.18945,-595.0958251953125 244.79446411132812,-87.02102876738623,-651.6747805104662
9,1,1,-1825.0669 844.57715,-600.9071044921875 246.7529296875,-76.78049292227101,-644.6243154965186
10,1,1,-2302.3184 157.727,-621.2952880859375 297.6379852294922,-55.89056464335626,-653.4676557650635
11,1,1,-1870.6863 906.7896,-602.24560546875 259.46630859375,-81.44715894576059,-659.977856271105
12,1,1,-1879.6986 671.0743,-597.8902587890625 243.85830688476562,-82.99461392205936,-651.1484175966254
13,1,1,-2084.0825 429.57422,-604.821533203125 232.56158447265625,-86.77159873391467,-656.809425261441
14,1,1,-2119.6187 332.41602,-609.749267578125 225.67186737060547,-81.75019557867628,-655.1465875483128
15,1,1,-1768.9104 1182.5609,-589.818115234375 274.73175048828125,-77.43912032496112,-646.3624192516121
16,1,1,-1922.6473 867.9781,-592.8868408203125 256.952880859375,-77.22057107421747,-643.094732114841
17,1,1,-1823.3972 1121.839,-594.392578125 247.82281494140625,-80.59131121100094,-653.5300294955316
18,1,1,-1860.0575 940.8646,-595.7587890625 266.794921875,-81.86776422596411,-658.0311919986976
19,1,1,-1898.2607 1212.5702,-589.6767578125 254.91070556640625,-74.15388151417976,-637.5981416956228
20,1,1,-2059.2083 380.1718,-592.31494140625 229.02491760253906,-86.67384650309468,-648.051120773088
21,1,1,-1998.3274 472.2363,-601.55712890625 235.53607177734375,-89.15821045848426,-658.728289006923
22,1,1,-2001.2643 411.6724,-602.79833984375 233.82998657226562,-87.79403828239882,-656.7324054025935
23,1,1,-1980.955 336.4734,-594.4874267578125 246.8482437133789,-83.05014149746222,-642.6516030574926
24,1,1,-1936.0842 534.46344,-600.6021728515625 240.77294921875,-87.3370657834068,-656.1003279845038
25,1,1,-2082.7444 456.35913,-609.4700927734375 214.92251586914062,-86.7511615169951,-655.460972056371
