ID,GROUP,CC,EMBEDDING_POS,VELOCITY_VECTOR,FINE_PCA,COARSE_PCA
from 10.0 to 20.0 100.0
NumNodes: 240
0,1,0,-98.86512 -854.3396,-37.464874267578125 -647.1447296142578,-10.836107215931424,-614.2395850085577
1,1,0,-320.26804 -871.5816,-55.813446044921875 -592.1715393066406,-10.121265664092682,-557.9505796569422
2,1,0,414.69244 -1944.8043,309.6399917602539 -633.302001953125,-9.975278266280986,-620.7699409645011
3,1,0,-180.07207 -804.8495,-6.62554931640625 -629.3766632080078,-10.459480719664853,-597.2397900196285
4,1,0,10.5532055 -1149.275,-100.57273292541504 -697.5533447265625,-11.494240336891394,-659.2717751496081
5,1,0,299.51196 -1986.087,334.06189727783203 -719.8486328125,-10.950476505815297,-709.9726470484823
6,1,0,141.61479 -1800.4153,146.33529567718506 -748.08056640625,-10.769217153164519,-723.3124285514214
7,1,0,102.64444 -1280.7363,-100.55711364746094 -707.1770629882812,-10.94877862262391,-665.1305985918059
8,1,0,-408.88495 -828.46765,-64.4814453125 -558.8324584960938,-9.206357156520248,-522.1037546192276
9,1,0,-374.81955 -780.63495,-34.532318115234375 -491.7298889160156,-9.40384089600705,-465.49768373759923
10,1,0,329.45187 -1922.1254,295.6227722167969 -681.3370361328125,-10.765232506075431,-668.7115400887006
11,1,0,-404.42242 -799.9439,-36.696075439453125 -556.9914703369141,-9.206222037275747,-521.9686503981771
12,1,0,-216.39607 -695.1778,-7.6610565185546875 -583.4851989746094,-9.129624742509492,-548.7419871540787
13,1,0,77.86382 -1339.7551,-107.20409393310547 -698.2901000976562,-11.540753949748922,-660.6263300284359
14,1,0,-79.524765 -929.1161,-37.964630126953125 -673.0675354003906,-11.21909655344219,-639.1774669311155
15,1,0,137.6186 -2010.3817,302.19134521484375 -840.18408203125,-10.346508694462887,-816.0814107856343
16,1,0,60.2111 -1544.4556,-40.337398529052734 -721.9765625,-10.6500545293547,-685.8793346426397
17,1,0,-285.0438 -847.2441,-43.01947021484375 -607.0736999511719,-10.326740967530386,-573.2699928860317
18,1,0,-227.7328 -1018.62,-92.17291259765625 -641.7427978515625,-10.857850858016784,-604.6177581329101
19,1,0,-256.6682 -791.5825,5.98150634765625 -614.8832550048828,-10.177222161368011,-582.4715170896238
20,1,0,-84.09511 -1158.2405,-108.98908996582031 -700.8469543457031,-11.698290616041172,-661.1860665609694
21,1,0,279.4789 -2093.2935,427.7935791015625 -849.1029052734375,-10.638060371632605,-832.1973162475053
22,1,0,-106.1383 -882.2247,-18.450279235839844 -685.3519897460938,-11.031438750970501,-650.0094874682305
23,1,0,-313.5034 -819.0064,-26.416595458984375 -574.1585845947266,-10.089062793766306,-543.4587231048899
24,1,0,-32.367718 -1061.8499,-94.21134948730469 -670.0493774414062,-11.525689527364264,-634.5694689038637
25,1,0,-153.61272 -1033.1621,-99.96565628051758 -666.8404235839844,-11.418516735011696,-629.9748986381599
26,1,0,-99.08483 -992.5653,-88.73298931121826 -669.5014953613281,-11.484018581865312,-633.9657522034163
27,1,0,106.65602 -1547.2844,-34.074310302734375 -706.275390625,-10.798339188877897,-672.216176911416
28,1,0,-11.511687 -1035.2561,-121.20268154144287 -637.1074523925781,-11.244053559328519,-602.9240349747124
29,1,0,212.65726 -1930.6522,262.1338081359863 -751.0001220703125,-11.028366047430177,-735.1362607100423
30,1,0,-114.04606 -1087.4927,-103.76835441589355 -671.1036071777344,-11.628893413898075,-634.8288513564813
31,1,0,250.88911 -2096.763,391.3251495361328 -794.4263916015625,-10.541660842433277,-781.3355631507173
32,1,0,313.2745 -1731.298,129.9911651611328 -588.3740234375,-10.127196399399212,-566.5611635202704
33,1,0,201.63872 -2076.0024,376.77964782714844 -825.3648681640625,-10.562788882651141,-809.355330534413
34,1,0,413.17004 -2002.422,357.67708587646484 -660.1824951171875,-10.077762139359775,-649.9710968589559
35,1,0,-231.10643 -951.9136,-69.57421875 -629.5652770996094,-10.910375640720542,-595.2470632060324
36,1,0,-33.725506 -963.69257,-87.94495391845703 -677.5477600097656,-11.135829151127218,-640.3975246232175
37,1,0,239.71512 -1678.0658,86.99674987792969 -645.138916015625,-10.517125536234898,-617.7930810936161
38,1,0,-271.70187 -745.9192,12.7738037109375 -573.5355072021484,-9.959552515493657,-545.2366028722864
39,1,0,338.94638 -2067.9275,385.9860610961914 -758.7412109375,-10.4758098453801,-746.0963721713147
40,1,0,79.09376 -1540.9976,-34.28717803955078 -740.0631713867188,-10.666941243799288,-702.3082809732624
41,1,0,106.08669 -1640.1263,29.184844970703125 -726.2070922851562,-10.700678486031975,-694.4420515011334
42,1,0,-19.853214 -902.1996,-41.323734283447266 -659.7068939208984,-10.754902269024544,-625.0568158366626
43,1,0,-47.52001 -910.7322,-55.294132232666016 -700.1112518310547,-10.962899546323552,-661.0511560575635
44,1,0,229.07368 -1908.7678,243.1687593460083 -725.042236328125,-11.009022829570851,-709.4521784163228
45,1,0,62.56006 -1404.1201,-81.60214233398438 -707.4863891601562,-11.463879807568741,-671.5767401340843
46,1,0,77.146965 -1455.8654,-57.25426483154297 -707.9827880859375,-11.370290675255053,-673.2335137906939
47,1,0,-81.53054 -1137.2616,-124.16190338134766 -652.3587341308594,-11.644808866561094,-617.1711599571017
48,1,0,-136.01482 -1134.9662,-122.22604751586914 -683.2211608886719,-11.33747289345651,-642.8537781186736
49,1,0,-167.3691 -1057.3171,-109.2335319519043 -670.0997314453125,-11.360248539613655,-631.9177389417994
50,1,0,265.2042 -1788.4218,165.51617431640625 -650.669921875,-10.712512309432318,-629.9650560222154
51,1,0,18.58508 -989.13574,-92.7758903503418 -688.16259765625,-10.701754648344945,-647.1786914741541
52,1,0,-50.55311 -1178.4132,-96.14178848266602 -721.6126098632812,-11.8427181978384,-681.6146320173038
53,1,0,315.80438 -1926.3212,272.3014831542969 -675.3101806640625,-10.758192670808686,-662.0609965402882
54,1,0,262.05835 -1999.2073,328.7647247314453 -758.8643798828125,-11.00311662840358,-746.4493108538331
55,1,0,61.478943 -1348.5244,-108.68556213378906 -693.8892211914062,-11.536520103463852,-656.6155408918623
56,1,0,-291.5547 -783.29865,11.385345458984375 -579.1523132324219,-10.05036134522794,-549.7687497965048
57,1,0,260.37473 -1639.2777,71.96148681640625 -583.01123046875,-10.240525528858985,-559.5408251741753
58,1,0,-18.173471 -1235.748,-135.87298011779785 -692.8703002929688,-11.75996584189354,-654.0678124353069
59,1,0,147.06071 -1926.8021,235.80543518066406 -799.0697021484375,-10.689164390163022,-775.8358266713144
60,1,0,-151.06133 -1049.8112,-79.12237548828125 -658.3448791503906,-11.394627882296902,-623.3960383617685
61,1,0,297.02747 -1752.838,164.15869140625 -582.5174560546875,-10.229183239886604,-564.2645973586914
62,1,0,104.36911 -1333.3638,-104.23762512207031 -696.52197265625,-11.122090243029069,-656.9270826424238
63,1,0,-47.16761 -1067.4586,-84.77479553222656 -714.433837890625,-11.645042832795133,-674.9330105399372
64,1,0,-202.26382 -829.1454,-29.436370849609375 -620.8014221191406,-10.626739778394096,-589.0324587027773
65,1,0,-301.1931 -769.52155,-5.627685546875 -558.6021575927734,-10.030162202391548,-530.5071964275816
66,1,0,22.10308 -1378.3239,-83.73486328125 -753.3189086914062,-10.633428577431793,-708.2135843819991
67,1,0,340.54367 -1966.103,314.25634574890137 -690.385986328125,-10.644464185140539,-677.8546270626688
68,1,0,210.9145 -1974.0626,292.7500915527344 -788.947265625,-11.062584048814063,-773.0286420607273
69,1,0,306.11826 -1780.6273,163.1460723876953 -624.888671875,-10.410477498261438,-603.543771348942
70,1,0,-269.6262 -959.20044,-59.836334228515625 -616.4205627441406,-10.508943882715815,-581.6470881536466
71,1,0,178.3317 -1826.4307,174.38267707824707 -725.174072265625,-10.897258680336142,-704.3655169595805
72,1,0,-126.832825 -883.01337,-66.99310302734375 -647.4991302490234,-11.002040308638563,-613.5602941564481
73,1,0,136.5604 -1886.0449,200.83708953857422 -795.533447265625,-10.658188957231395,-770.1504240111462
74,1,0,-194.35748 -770.78143,-8.534515380859375 -609.7592010498047,-10.15102787554625,-577.9230657386814
75,1,0,242.68791 -1644.7886,63.6551513671875 -628.9923095703125,-10.28242950888928,-600.0564298039268
76,1,0,321.25345 -1838.6959,232.1505126953125 -625.8675537109375,-10.57472864140288,-611.0785185464968
77,1,0,330.7024 -1737.3082,153.01788330078125 -565.9521484375,-10.107825378712603,-547.8319493776977
78,1,0,-6.194794 -1229.3063,-108.19106340408325 -689.83740234375,-11.783754591504822,-652.9831697964744
79,1,0,137.17494 -1367.0562,-89.99334716796875 -703.882080078125,-10.856090883272552,-663.0473762554624
80,1,0,105.34834 -1701.6104,56.65416717529297 -756.0748291015625,-10.555483839866,-723.0232363295878
81,1,0,-214.27658 -943.6462,-40.39112854003906 -642.1944580078125,-11.003809008330684,-608.602389952658
82,1,0,8.662363 -1219.052,-121.13730430603027 -688.7918701171875,-11.83184533880853,-651.5373453889251
83,1,0,35.38585 -1292.13,-102.6878662109375 -694.6400756835938,-11.776828999879626,-658.5261066046569
84,1,0,-301.09427 -839.33075,-41.578277587890625 -590.7560272216797,-10.233064924578619,-558.2773354265835
85,1,0,237.30208 -1716.2789,110.504638671875 -611.6005859375,-10.522752661302148,-590.1851458400445
86,1,0,-72.26147 -991.13196,-88.55665588378906 -689.2591552734375,-11.499595902565368,-651.8881660660917
87,1,0,-123.660126 -1012.3871,-93.7015552520752 -661.6780395507812,-11.532614997157111,-626.5909012093568
88,1,0,98.14422 -1605.0164,-0.4164276123046875 -736.1226196289062,-10.752671153942138,-701.4021581971792
89,1,0,32.098938 -1312.2192,-87.52359008789062 -723.8011474609375,-11.762078689343568,-685.4158327395444
90,1,0,274.85904 -2026.8713,352.35040283203125 -768.637451171875,-10.897639508582325,-756.7409524365306
91,1,0,262.08966 -2056.4775,374.2360153198242 -777.557373046875,-10.746225729434167,-766.1497314064649
92,1,0,18.750198 -1300.679,-119.68292236328125 -688.510498046875,-11.775420414440731,-651.892585320651
93,1,0,-97.08096 -929.79694,-76.7529525756836 -663.3395690917969,-11.198306485451386,-628.1005495894058
94,1,0,-358.9755 -832.79407,-72.40957641601562 -543.5368041992188,-9.696821107532148,-511.17532661604605
95,1,0,208.73251 -2027.9823,334.4375762939453 -810.5247802734375,-10.869777927311324,-794.6436831684804
96,1,0,27.93591 -1232.0643,-118.21330642700195 -683.9681396484375,-11.600570294098427,-646.8596250318128
97,1,0,62.543697 -1433.4454,-64.7470588684082 -711.37109375,-11.315814156590802,-675.936887519765
98,1,0,366.42743 -2073.8755,425.12699127197266 -725.9609375,-10.251030600951635,-717.0889660929188
99,1,0,151.40253 -1663.1449,61.734840393066406 -682.912109375,-10.834703255714638,-657.3847747213979
100,1,0,348.51144 -1879.2874,245.1353302001953 -625.0960693359375,-10.519945838690937,-612.0369887708499
101,1,0,-151.55824 -944.76263,-70.68819427490234 -661.4474792480469,-11.259826210521465,-626.3881677624883
102,1,0,280.15424 -1683.0988,83.13623046875 -557.8358154296875,-10.157511381458445,-537.2235610458976
103,1,0,54.79326 -1322.9086,-106.51568603515625 -686.808837890625,-11.678403488039741,-651.1605379528837
104,1,0,189.619 -1947.409,277.14332580566406 -787.7137451171875,-11.012904654310201,-770.0663010007454
105,1,0,-7.607272 -1183.375,-121.22204113006592 -682.3609313964844,-11.800279218667567,-645.1533187789377
106,1,0,171.663 -1806.5577,164.68562126159668 -722.9586181640625,-10.928249586927805,-702.0773446923055
107,1,0,-24.783258 -1150.9302,-109.6758975982666 -685.9016418457031,-11.832516103639009,-649.0596976654379
108,1,0,-76.42019 -1107.7174,-111.08768463134766 -680.0804138183594,-11.731673357339607,-643.1060149893574
109,1,0,-191.3705 -1063.4485,-114.31800842285156 -646.8515014648438,-11.166177836629062,-609.6742840124081
110,1,0,141.70073 -1472.9419,-35.52525329589844 -695.9244384765625,-11.302585934748766,-661.2249814293067
111,1,0,381.6306 -1977.0492,368.6448860168457 -683.85693359375,-10.311753954689115,-672.588623287023
112,1,0,250.42729 -1852.045,213.66391372680664 -698.00439453125,-10.997591767133354,-680.050856644494
113,1,0,-245.3357 -837.3174,-24.110809326171875 -614.7548828125,-10.485081537275944,-582.3681366943975
114,1,0,263.3577 -1922.538,275.5222282409668 -709.1187744140625,-10.982831505800045,-695.2266336378751
115,1,0,-171.11003 -896.1525,-56.983551025390625 -650.057861328125,-11.054220282907378,-616.1270703342208
116,1,0,52.810608 -1298.2108,-100.49044799804688 -689.0066528320312,-11.746876368040628,-653.2212354037086
117,1,0,-252.61479 -751.34033,22.356094360351562 -603.6760406494141,-9.988030430051284,-572.6256155771089
118,1,0,385.30597 -2008.9973,351.52639389038086 -675.68310546875,-10.221779648301705,-664.3909760204533
119,1,0,125.282745 -1457.283,-51.24934387207031 -706.712158203125,-11.349584468014662,-670.7457026728201
120,2,1,302.30334 1923.214,-60.02679443359375 600.8048095703125,11.88971200066646,624.816176800199
121,2,1,422.98563 1788.0798,-76.90487670898438 628.7872314453125,12.179380256636042,652.6560212326186
122,2,1,-838.3764 1996.1886,101.442626953125 667.8677978515625,10.102816170450058,680.0854905597419
123,2,1,411.2564 1899.4689,-74.29330444335938 593.3265380859375,12.08577927207261,620.7384423066329
124,2,1,35.956367 1857.6459,-43.9361572265625 595.4356689453125,11.979144608411357,618.8754443574045
125,2,1,-920.7598 1896.5535,36.65557861328125 702.5421142578125,10.68123469238419,719.6847269638449
126,2,1,-680.168 1768.6777,-20.7410888671875 634.1387939453125,10.08282857385223,654.5937198000028
127,2,1,-135.06046 1821.7205,-87.20926284790039 577.4619140625,11.651288919201182,603.7576192366412
128,2,1,453.92032 1748.5598,-116.84921264648438 595.339599609375,11.89364696654898,623.7757352532246
129,2,1,458.33478 1769.0922,-106.1083984375 637.1494140625,11.999628207888994,660.732043096907
130,2,1,-849.18604 1919.8729,33.88134765625 684.081298828125,10.703788226589362,701.9040118389598
131,2,1,518.3666 1777.3812,-86.5804443359375 614.3431396484375,11.616737512831023,637.8403697903196
132,2,1,493.63464 1961.5194,-43.27557373046875 634.390625,11.05249403188192,650.1373518026448
133,2,1,-186.43951 1811.6445,-38.099578857421875 589.5108642578125,11.681166480115536,612.5044845079378
134,2,1,271.7333 1898.8348,-56.962860107421875 609.581298828125,12.116002089617773,633.0810645324289
135,2,1,-925.08606 1728.3574,-27.221435546875 684.828125,9.547252123147107,700.8354114870187
136,2,1,-422.36768 1781.09,-87.4615478515625 600.612060546875,10.006158146042273,622.3997360328497
137,2,1,407.59198 1817.2837,-84.42379760742188 634.0167236328125,12.326013890104925,658.3294594884592
