ID,GROUP,CC,EMBEDDING_POS,VELOCITY_VECTOR,FINE_PCA,COARSE_PCA
from 5.0 to 15.0 100.0
NumNodes: 60
0,1,1,1092.0148 1195.4275,339.47808837890625 245.232421875,26.116064131189336,265.58541828890776
1,1,1,1044.1614 1187.1237,339.8936767578125 242.07806396484375,25.840206108275147,264.0862261373926
2,1,1,1036.2849 1136.1794,346.21246337890625 238.12396240234375,26.24755151337978,266.6876125881175
3,1,1,1129.0657 1173.1014,340.2813720703125 247.24896240234375,26.695160954470584,268.5926223523238
4,1,1,1104.7206 1123.7561,343.0018310546875 246.5130615234375,28.538563895965552,281.8282184689099
5,1,1,1067.0587 1087.871,345.2843017578125 241.23565673828125,27.65179941788128,274.7057390761667
6,1,1,1171.6163 1097.8575,339.328125 249.25732421875,29.5070111470201,285.1299515657358
7,1,1,1157.4991 1061.0822,344.8197021484375 249.46405029296875,30.224888314813317,290.74270884699246
8,1,1,1113.0928 1040.7296,357.03045654296875 238.9031982421875,29.40359648190324,286.37761299513994
9,1,1,1227.471 1050.0579,344.46588134765625 252.03076171875,29.686828033904447,285.3496835031348
10,1,1,1186.5385 1033.3901,346.01898193359375 252.32025146484375,30.467238414252133,291.9099501655826
11,1,1,1154.0579 1005.2158,344.44964599609375 246.9957275390625,30.07259138240372,288.54337634787197
12,1,1,1246.4331 1016.1363,343.461669921875 246.11651611328125,29.6343551205863,284.3008298113217
13,1,1,1207.7589 991.6163,320.9478759765625 263.28961181640625,30.63603755066317,289.8993704638021
14,1,1,1206.8418 947.87445,354.845458984375 246.14642333984375,30.34232950496512,292.25902190058133
15,1,1,1280.1097 949.8339,347.0625 246.36639404296875,30.100907746196086,289.55488502303376
16,1,1,1298.5347 898.0002,349.59716796875 245.65118408203125,29.943700559605787,290.25603466663324
17,1,1,1243.5642 900.98584,351.4066162109375 247.68304443359375,29.582187680725973,287.14497467204
18,1,1,1381.2319 867.5709,351.3494873046875 244.766357421875,27.8616187142409,278.0818162078025
19,1,1,1350.1965 829.42865,365.45440673828125 231.599609375,29.458126845711256,291.3204775379437
